global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
1617.1694165979054	0.1220480818624309	0.0148957342862986	2615236.92197961	2101.6141475132536	30.478025454566705	928.910035609216	4416782.025027859	1667.4980348372496	1.4762820580340303	2780549.6961860894	2.179408714873192	1768.5421559958857	1459.9701666222625	1.320917	18.574535	0.1292714503925903	0.0700491349578102	-0.0142035004	0.0190470041	-0.0836132463	-0.062006579	-0.0443515507	0.0804504639	-0.068577034	0.0288348948	0.1440259632	-0.062673879	-0.0722248442	-0.1015055858	0.0543925383	-0.1002549704	0.025727415	-0.0408433294	-0.1332319085	-0.1075835825	0.0525656988	0.0460697398	-0.0972458484	0.0817329589	0.0864652079	-0.0709125255	-0.0408066046	0.0529771318	0.0672402757	-0.1089584093	0.0428840012	-0.0768228025	-0.0155857373	0.0553684283	0.1254297495	0.0381026073	-0.0355341673	0.043809393	-0.0366419138	0.0994782915	1.87765e-05	-0.0290763163	0.0975520972	-0.0487731535	-0.0615691438	0.040351808	0.0322897457	-0.1016235982	-0.1157815536	0.0735008384	0.0106449415	-0.0291872819	-0.0240366811	0.1632637185	-0.0462528845	0.1311062065	0.0445430368	-0.0591346594	0.0040072666	-0.146337847	0.2533940689	0.0248580174	-0.0438903316	-0.0076971754	0.0898930383	0.0819412964	0.0029936458	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	-0.0275610130863412	-0.0399497806008638	0.0007596094423454	0.0015959849700571	-0.0363836470520766	-0.0530132683648787	0.00132376977281	0.0028104066227266	0.0324133306448715	-0.0099583051461421	9.916784138368216e-05	0.0010506240034937	0.0004210006291342	0.0003149981605733	9.922384116456252e-08	1.7724152973139226e-07	-7.79963713395393e-05	0.0002120027158413	6.083433942135306e-09	4.494515152411274e-08	1.701641932224399e-05	1.049199451108498e-09	1.1008194882063737e-18	2.8955852655043857e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1609.9343170201057	-7.235099577799701	52.346665900677415	2591888.505118994	2078.132014392671	-23.482133120582603	551.4105758927625	4318632.66924374	1661.8153391222374	-5.682695715012187	2761630.221341957	32.293030589417874	1761.3831022543764	1455.3032912434237	1.353741	19.036093	0.1418533049981202	0.0683495823365704	0.0944428816	0.1395183677	0.0973333638	-0.0685410179	-0.0492248158	-0.0607305023	0.1008834594	-0.1551356868	-0.0127164896	0.012984635	0.0848976232	-0.0178474553	-0.0054816037	-0.1827468675	-0.0452014877	0.0804084463	0.0129228782	0.0750886704	0.0116882559	-0.1106357163	0.0606080617	0.0607952404	0.0618367933	0.0028634838	-0.0881128901	0.0005670481	-0.0860327531	0.0070263598	-0.03232871	0.0291706218	0.0762750679	-0.1998166989	0.0676280871	-0.0102725914	-0.153608782	-0.0271049843	0.0631339009	0.0267603942	-0.0223944441	0.0065107779	-0.0058471346	-0.008408143	0.0362881893	0.0633525963	0.1526520923	-0.1013956932	0.0843122719	-0.1253837284	0.1057374219	-0.1073246244	0.0409012332	0.0938494344	-0.0115923902	0.0772896378	0.031331982	-0.0989746928	-0.0421869317	0.064318493	0.057737257	0.0213173661	0.0430823158	0.01625857	-0.0130723095	-0.0565282271	-0.0782980048	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0014870759148237	0.0260739371715175	2.211394776448744e-06	0.0006798501996242	-0.0426664155396139	-0.0062827684875373	0.001820423014999	3.947317986799177e-05	-0.0302300782418285	-0.0626434088867	0.0039241966769462	0.000913857630507	-0.0003609980121347	-0.0007819986412689	6.115218749464058e-07	1.30319564765205e-07	-0.0002330030631247	-0.0001550066917851	5.4290427425492944e-08	2.402707449817981e-08	1.6957943328995193e-05	-5.84759932487956e-08	3.419441786433189e-15	2.8757184194941257e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1622.3896119972965	12.45529497719076	155.1343729688334	2632148.0531167383	2071.5172905331565	-6.61472385951447	43.75457173763	4291183.88497783	1661.5703707138084	-0.2449684084290311	2760816.0968340226	0.0600095211282526	1757.6399638038756	1452.631613338695	1.509213	21.222315	0.0829604203539967	0.0465994180217131	0.0031306919	-0.0483561136	0.1299765812	0.124253138	0.0552844457	-0.0986945688	0.0422809718	0.2423059672	0.0103142351	0.031249903	0.0974408836	0.019139778	0.0732234854	0.0183946292	-0.2044527662	-0.004886086	0.1241136429	0.0075929118	-0.0232945961	-0.0612384942	0.016760274	-0.0299055746	0.0845967817	-0.1574600812	-0.0353288832	0.0507488404	-0.0906660551	0.1200469057	-0.1017042763	-0.2246311224	0.009621699	-0.1033911421	-0.1075325779	-0.0024165342	0.0202803513	-0.0214053201	-0.0370095453	-0.1014448001	0.0331122282	-0.0682361412	0.0922528901	-0.1004710778	0.0146360138	0.0312252567	0.0254589126	-0.0968758688	0.0204425297	-0.004567694	0.0323543657	0.1186620308	0.0973310731	-0.122385356	-0.1539392281	-0.0554260331	0.0397119323	0.0313918759	0.0225796066	-0.13637736	0.0492622111	-0.1752376355	0.1134145229	0.0739681074	-0.0906684102	0.2212707928	-0.024851931	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.0238223355890738	-0.0223352596742501	0.0005675036729184	0.0004988638247161	-0.0098452174906782	0.0328211980489357	9.692830743875594e-05	0.0010772310413674	-0.054533602801996	-0.0243035245601675	0.0005906613060466	0.0029739138345658	-0.0003479975369783	1.3000475156400002e-05	1.6901235429217366e-10	1.211022857429633e-07	-0.0002900029461796	-5.699988305489997e-05	8.410170879284798e-08	3.2489866682722726e-09	1.694954012742647e-05	-8.403201568721493e-09	7.061379660456334e-17	2.872869105312402e-10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1621.6816571824202	-0.7079548148763024	0.5012000199065396	2629851.3972419207	2071.7954982212614	0.2782076881048851	0.077399517720665	4292336.586449885	1665.5759734402086	4.005602726400184	2774143.3233012985	16.044853201744587	1763.2184188869876	1486.5648961715233	1.288278	18.115568	0.1647920363051429	0.0987011976277576	-0.0966853931	-0.0677066876	0.0521273867	-0.0732798968	0.0721623429	-0.0088908316	-0.0306509082	-0.0759843186	0.1399748242	0.0110744442	-0.0057009271	-0.0606192972	0.0944120643	0.0853423932	-0.1488417475	0.1680130373	0.0791279752	-0.0004227874	-0.0070299258	0.0615368412	0.2051605636	-0.0531610667	-0.0620628066	-0.0068673549	0.0638439689	-0.0597738767	-0.0014112664	-0.009309669	0.127334782	-0.034155476	0.0798276349	0.0154767531	-0.1566220317	-0.0867067818	-0.184640428	-0.0120262521	-0.0378208014	-0.0479373116	0.1907040073	-0.1084334187	-0.0358509306	-0.1029647002	0.0359712695	-0.0854162706	-0.0347766562	0.0375046866	0.1218276477	0.0970309091	0.0897908619	-0.186519451	-0.0097566743	0.0049945797	-0.0514924852	0.0927401223	-0.0581084847	0.0607722215	-0.0291818984	0.0968796542	-0.1082132722	-0.0812882749	-0.0330154792	0.1652846675	0.0537432288	0.0155021487	0.0868775007	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0012040789563343	0.0250264145454081	1.4498061330870974e-06	0.0006263214249986	0.0769329567979042	0.0867781742885824	0.0059186798416681	0.0075304515328595	-0.0368982176049854	0.0176353851970106	0.0003110068110469	0.0013614784624248	-2.699426022866085e-05	0.0003210032767496	1.0304310368400542e-07	7.28690085292661e-10	-0.000675999627782	-0.0003859966816024	4.569754967614026e-07	1.489934382080646e-07	1.6990827258224473e-05	4.1287130798001214e-08	1.7046271695312604e-15	2.886882109188237e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1625.8027790671383	4.12112188471815	16.983645588702874	2643234.67642243	2070.606199863979	-1.189298357282496	1.4144305826348436	4287410.034915147	1669.0022143818014	3.426240941592823	2785568.3916113568	11.739126989846875	1761.9241504296529	1482.308213239751	1.194821	16.80139	0.1251411401055256	0.0708342232470012	-0.1155929653	-0.1368727678	0.1279964117	-0.0029002213	0.1697724042	-0.0054288501	0.1405576323	0.0840029249	0.0173590364	0.0485235294	-0.1035525096	0.1329210152	0.1585586026	0.071039585	-0.0147227272	0.0367222696	0.0142048921	-0.0731080487	0.1037223457	-0.0809730158	0.0502658271	-0.023983409	-0.0521493167	-0.0378295221	0.0189966596	-0.0283288059	0.1128121518	0.171544815	-0.0547883399	-0.0557171233	0.1233705983	0.0983114077	-0.0605337299	0.0580242965	-0.0535437085	0.0155482907	0.0896841439	0.0221539963	0.0527832753	0.0580180597	0.0903569698	-0.1270145064	0.054221142	0.0565295457	-0.1251181369	-0.0950556287	-0.0337831979	-0.1498309628	-0.0157312513	0.0480756558	0.0478404731	-0.1143313382	-0.0637151302	0.1558787016	0.0784838358	0.0136197729	0.1854226248	-0.0152135462	0.032855373	0.0450647401	-0.1859100254	0.1177055023	0.0807699932	-0.082614068	-0.0390268908	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0326125989203092	-0.0338166778766435	0.0010635816083369	0.0011435677026126	0.0140809410168145	-0.0628520157810897	0.000198272899919	0.0039503758877463	-0.0334337005224227	0.0034645170825627	1.2002878615368762e-05	0.001117812330623	0.0004140060453059	0.0004410003055345	1.9448126948157606e-07	1.7140100554983093e-07	-0.0007349965782548	-5.899695047279993e-05	5.402199700462643e-07	3.4806401650900075e-09	1.7152158555459114e-05	1.6133129723464165e-07	2.6027787467412293e-14	2.9419654311160926e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1626.2449407033691	0.4421616362308214	0.1955069125543172	2644672.6071633045	2099.0466503324965	28.44045046851761	808.8592228522036	4405996.840272074	1667.3569664154288	-1.645247966372608	2780079.253454061	2.7068408708532026	1767.5630309950184	1526.8747250477634	1.358617	19.104658	0.1374857873043185	0.0635610886618244	-0.2051361254	-0.0254499269	-0.1003968178	0.0304220728	0.0355098002	0.1527615459	-0.0577846265	0.0052087517	-0.0366792912	0.1217504048	-0.0579577063	0.0570742492	0.0911410429	-0.0223920541	-0.0324563127	0.0227100672	0.0230405363	-0.0251231663	0.0414969608	0.0357738712	-0.0597883272	0.0473858309	0.1047438907	0.0572540424	-0.0278734518	-0.1043710785	0.0758404739	-0.0055595189	0.0522620595	-0.0501131661	0.0309148556	-0.0123966082	0.0368160324	-0.0337337055	0.0577597725	0.1114436861	-0.0369361926	0.0204482229	0.0314967962	0.2019520711	-0.0934255615	-0.1247261541	0.0139610092	-0.0880570572	-0.1347535544	0.0352819095	0.0152215273	0.0319633003	-0.2175713541	-0.1261634896	0.0014693107	0.029617104	0.0954393148	-0.0292767272	0.0140639013	-0.0786434137	-0.0318846933	0.0694540439	-0.1510596806	-0.0913435389	0.04079429	-0.1684058836	-0.0389426301	-0.0576661603	0.139090421	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0124667055769833	0.0450793044972925	0.0001554187479431	0.0020321436939596	0.0464213465637186	0.0323404055469041	0.0021549414167888	0.0010459018309382	-0.0119246644999009	0.0215090360225218	0.0004626386306181	0.0001421976234351	8.800246551536347e-05	-0.0003260035797905	1.0627833403624473e-07	7.744433936782737e-09	-0.0002899987308644	0.0004449978473903	8.409926390296272e-08	1.980230841820897e-07	1.7012760984392382e-05	-1.393975710667323e-07	1.943168281930468e-14	2.8943403631206364e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1618.6836638444245	-7.561276858944666	57.172907737612114	2620136.80359681	2097.507854788644	-1.5387955438523022	2.3678917257797027	4399539.20090006	1667.7057309848683	0.3487645694394814	2781242.405159774	0.1216367248963068	1766.9114507807296	1484.9151668277764	1.286932	18.09664	0.1465365048035542	0.0661029960643612	-0.0795700417	-0.0444979571	-0.0788968856	-0.1010027784	-0.0219256192	0.0751911691	0.0230559977	-0.0359514623	-0.1039736688	0.1968036837	-0.076683584	0.0199306398	-0.0363312351	-0.0238941199	0.1516180602	-0.1033667423	0.1189603823	-0.0994839028	0.0288754647	-0.1576611468	-0.1527952122	-0.0961907406	0.0049877464	0.1496093415	-0.0177885303	0.1219174546	0.0658502406	-0.0281727361	0.0002262918	0.059453807	-0.0061835354	0.0261095195	0.0840173649	0.003003688	0.1894547955	0.0875630882	0.0904585007	-0.1265611123	0.0846173898	0.1165741662	0.1157686395	-0.0498723782	0.0009700006	0.0716647131	-0.1501528231	-0.0478844399	-0.1196760009	-0.0110547136	-0.0011747444	-0.1203355777	-0.032818887	0.0584819051	-0.0759986367	-0.0125551233	0.0966142535	0.0184085975	0.0062298917	0.0110018745	0.1219372471	0.0404314469	-0.0487217502	-0.0450302998	-0.0735011267	-0.0496717984	-0.0815021896	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0179908015220036	-0.0304575070989869	0.0003236689394041	0.0009276597386848	-0.0130130677657831	-0.0594344143295017	0.0001693399326768	0.0035324496066908	0.0061640185739975	0.0180886830738984	0.0003272004553479	3.7995124980586174e-05	0.0004880389929597	0.0004000365274443	1.6002922328972346e-07	2.381820586491181e-07	-0.0005299636315871	-0.0002399649007227	2.808614508049875e-07	5.7583153578855294e-08	0.0001481293388407	0.0001311165778563	1.7191556988749183e-08	2.194230102538292e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613.3408834230788	-5.342780421345651	28.545302630714414	2602868.8061243603	2081.791143798828	-15.716710989815963	247.01500433740196	4333854.366399233	1664.4320784981703	-3.2736524866979835	2770334.1439337395	10.716800603663891	1764.1907541603643	1504.9753049343642	1.324293	18.622009	0.1058885621854795	0.0514501041492979	0.0233801679	0.1350583784	-0.0710072801	-0.1041982626	-0.0832029004	-0.0478332655	0.0459111988	-0.076144	-0.1509035353	-0.0605513658	0.0192472463	-0.0005793718	0.0496705063	0.0459249131	0.1648768656	0.0093004332	-0.0531504262	-0.0845094241	-0.0547465053	-0.102293649	-0.0391258151	0.1043712635	-0.0044711727	-0.0251589437	0.1350033515	0.143267086	-0.0324870071	-0.0456960482	0.0028604755	0.0624744746	0.0355075602	0.1043707352	0.0208467719	-0.0399589511	0.0069203515	0.0827853937	0.1925783642	0.0051282024	-0.119202362	0.0545793504	0.0345357537	-0.0011111849	-0.0390504731	0.0786176217	0.0620664122	0.0753561728	0.0936636727	-0.032903829	0.0988425126	-0.2081636818	0.0658856616	0.0789409432	-0.0584838116	0.0626417563	0.091544617	-0.1625870185	0.0234903294	0.0688836906	-0.0483772307	0.0645333371	0.1239226618	-0.0821458464	0.1108328986	0.0666161067	0.1618381645	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0126762041512051	0.0306670056732087	0.000160686151683	0.0009404652369606	0.0152490785606005	0.0282621463263836	0.0002325343969473	0.0007987489149739	0.0153122251112449	0.0091482065372473	8.368968284813603e-05	0.0002344642378574	-8.299500167683894e-05	-0.0005710339946365	3.260798230305629e-07	6.888170303338498e-09	-0.0005840001383217	-5.403650673459996e-05	3.410561615597648e-07	2.919944060078466e-09	1.69757672390421e-05	-0.0001311535716016	1.7201259343871212e-08	2.88176673354135e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1606.489320318679	-6.851563104399929	46.9439169735744	2580807.936297971	2079.427221970331	-2.363921828497041	5.588126411244795	4324017.571471249	1659.8020100409883	-4.630068457182006	2754942.712536105	21.43753391819176	1761.079677642768	1444.8806013838514	1.426064	20.053089	0.147195312976991	0.0726395992115126	0.1360454739	0.1705098387	0.0454177155	0.1298495013	-0.1996212545	-0.1141584382	0.0728081627	0.100997281	0.1333970825	0.0095589749	0.1691937502	-0.1816633436	-0.0484086429	0.134835288	-0.2416575485	0.1181718236	0.0533419531	-0.0004644254	-0.0179732511	-0.0377437525	-0.0498305159	-0.0921238612	-0.0107995055	-0.0660248903	-0.0998506394	0.0465793475	-0.194829443	-0.1141989235	-0.1532233331	-0.0517663318	0.020857478	0.0135477238	-0.1721729942	-0.0145181432	-0.0987682896	0.0161560016	-0.1203951427	-0.1176990595	0.0785621934	-0.1084166442	0.0639961677	0.0686687409	-0.0392451553	0.2333194009	0.1737987733	-0.0567477374	0.0668499533	0.0270069933	0.0331305024	-0.0007182359	0.1591176577	0.0047134768	-0.1109420604	0.0391660849	0.0491416149	0.0320426333	-0.0484840216	-0.0550526749	0.1045932388	-0.0115023777	-0.0489007485	0.0448581872	-0.0066693518	-0.107658801	-0.0647118657	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0341245733161201	-0.0468007774673252	0.0011644865040072	0.002190312771546	-0.0311642645746417	-0.0464133431352422	0.0009712113864782	0.0021541984209897	0.024238683057149	0.0089264579459041	7.968165145999448e-05	0.0005875137563449	0.0005070017909271	0.0005899967926039	3.4809621528293546e-07	2.570508160032869e-07	-0.0002729956815503	0.0003110044567714	7.452664214511284e-08	9.67237721316736e-08	1.7069206434093976e-05	9.343919505187549e-08	8.730883171942433e-15	2.913578082897152e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1608.557922363746	2.068602045067109	4.279114420855827	2587458.589599171	2071.7287788027807	-7.698443167550522	59.26602720400532	4292060.132919661	1662.2497713767875	2.447761335799214	2763074.3024421823	5.9915355570335525	1761.3950073621625	1417.9406615715725	1.165376	16.387337	0.1779471969079418	0.0896483414912929	0.1708627499	0.0467906956	0.0919886929	0.0544458419	-0.0441273754	-0.1179028166	-0.001116222	-0.0870147502	0.2053305371	-0.0611793242	0.0583804524	-0.1322842304	0.0869297864	-0.0804086008	0.0018714866	-0.0221184433	-0.0286777791	0.0669404749	0.1469506393	-0.0255655165	0.0312260068	-0.0310413003	-0.0525682936	0.1040298225	-0.1644363751	0.1201131997	-0.0563610947	-0.0531450756	0.0578864208	-0.0338811625	0.0123414538	-0.0549319949	0.0327968444	0.1697825233	-0.1633235874	-0.0930472869	-0.0423165009	0.0023056144	0.0788077798	-0.0034757418	0.1128372371	0.0715415797	0.1327169503	0.1378231706	0.0627505045	-0.191679132	0.0289586563	-0.1001142125	0.0150832037	-0.0906782209	0.1511604883	-0.0421859978	-0.0871745786	0.0531286231	-0.0750999951	0.0534512317	-0.1731716301	-0.1051168934	-0.0072801154	-0.1175707651	-0.0159941836	-0.1035186215	0.0829016353	-0.0937121657	-0.0462135167	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0283320061664227	0.0057925671496974	0.0008027025734142	3.355383418375349e-05	-0.0527558755025836	-0.0215916109279419	0.0027831824000441	0.0004661976624636	-0.0620411253656385	-0.0862798084227875	0.0074442053414729	0.0038491012366348	-0.0002259936735906	-0.0007329954645177	5.37282351003519e-07	5.1073140502974664e-08	-0.0008250019575466	-0.0005520062759962	6.806282299557219e-07	3.047109287393032e-07	1.640673879779435e-05	-6.62467636299626e-07	4.388633691444135e-13	2.6918107797905037e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1612.0838200472765	3.525897683530502	12.43195447472576	2598814.24285822	2079.6035730271115	7.874794224330799	62.01238407555371	4324751.0209471285	1660.8780708489323	-1.3717005278551824	2758515.966226871	1.8815623381181856	1758.8338594047043	1432.3257196205866	1.230309	17.300409	0.168308390753566	0.1064484916136081	0.0845860361	-0.104522146	-0.0545829586	-0.0253509059	0.0706883812	-0.0395822473	-0.0126002416	-0.0451174843	0.0152168221	0.0327227094	0.1153576748	-0.0215487791	0.1578236529	0.0004212557	0.1381837455	-0.0449284282	0.038327548	-0.0180755828	-0.1698293338	-0.0889840875	0.0971905241	-0.1408103797	0.0288767744	0.1205805425	0.0075162266	-0.0606273578	-0.0955325614	0.0517190102	0.1493883837	-0.062635979	0.0820532556	0.0681402092	0.0315714833	-0.0544379337	0.0663464206	-0.1740310172	0.0321359202	-0.1565121896	-0.0401842658	0.0762721051	-0.0086076884	0.0537839927	0.1176103111	0.0947572624	-0.1551161799	-0.0477163098	0.0059355787	0.1206511669	2.23318e-05	-0.0294327982	-0.028632002	-0.0486218142	-0.1932412223	-0.0123007574	-0.039228039	-0.098086869	-0.0597695757	0.0147029288	0.0627538079	-0.1268884169	0.0204398881	0.025643657	-0.0055131437	-0.0625870773	-0.149000433	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.005035786176549	0.0232962199898736	2.5359142415921997e-05	0.0005427138658165	0.0375213566889556	0.0902772321915392	0.0014078522077798	0.008149978652165	-0.0423459949586941	0.0196951304069444	0.0003878981617465	0.0017931832890417	0.0004740073788328	0.0007000010524234	4.900014733938677e-07	2.246829951879416e-07	-0.0008249955966845	6.36086209995345e-09	6.806177345488142e-07	4.0460566654624217e-17	1.719548881646998e-05	7.887500186756313e-07	6.221265919608088e-13	2.9568483563734415e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1617.3409728287586	5.257152781482091	27.63765536784489	2615791.822390675	2068.137030755906	-11.466542271205526	131.4815916573432	4277190.777983855	1662.1733243263377	1.2952534774053674	2762820.1601020684	1.677681570730697	1756.58931478768	1455.3891058683878	1.341927	18.869972	0.1264834071148303	0.0692641074261703	0.0054241159	-0.0713211185	0.1463429225	-0.0736821993	0.1578207576	-0.0831575524	0.0702583065	-0.0044498313	-0.1203559735	-0.0509232542	0.0780724498	0.1665858052	0.0903116488	0.0426163913	0.0409795882	0.1221194387	-0.0062098944	0.0784295924	-0.1664606861	0.058409811	0.1291522885	0.1147479632	-0.0609101386	0.0269807836	-0.0428180589	-0.0059201206	-0.0574807613	0.2013449324	0.0401808294	0.0058331134	0.0754914676	-0.0505142808	-0.1027626349	-0.096808744	-0.0825412924	-0.0500979851	0.1178816458	0.0255166619	-0.206614189	-0.0036265995	0.1194807357	-0.0002454086	0.0540218554	0.0096232498	-0.1166241753	0.1176718003	0.1181609207	-0.1229338426	0.0328378907	-0.0618549304	-0.0916923996	-0.1742569661	-0.0142709788	0.1482033646	0.018326515	-0.0738483833	0.0198485252	0.0114621233	-0.1349202751	-0.0166738627	0.0627289879	-0.0609183051	0.0502146744	0.0719525894	0.0361829572	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0248846544528476	-0.0198488682762986	0.0006192460272376	0.0003939775718498	0.0701371541988749	0.0326157975099192	0.0049192203991167	0.001063790247208	-0.015020668861581	0.0273253260971131	0.0007466734463135	0.0002256204930492	-0.0003589924553967	-0.0008329998342295	6.938887238263745e-07	1.2887558303175166e-07	-0.0009250025562197	-0.0001000069595352	8.556297290129794e-07	1.0001391955475136e-08	1.6333977951183678e-05	-8.615108652863031e-07	7.422009710063547e-13	2.667988357097545e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1627.838467151587	10.497494322828516	110.19738705781693	2649858.0751384287	2079.563109770276	11.42607901436986	130.55528164262336	4324582.72751742	1670.7083836160198	8.535059289682067	2791266.5030848533	72.84723707838815	1766.0024960722849	1500.2858458358423	1.297828	18.249863	0.1253923663844147	0.079791076789122	-0.1371209313	-0.0756296197	0.1440425531	-0.0558951275	0.2015678258	0.0809048359	0.0487282645	0.0633367496	0.0769295002	-0.0821230661	-0.1782075468	0.1497086166	0.1480066854	0.2276124322	0.0029420149	-0.0680179918	0.0437131598	0.0428678358	0.1019552262	0.0218252852	-0.0055285805	0.0892128977	0.0356017941	-0.0886554331	-0.1217138246	0.0704970914	0.1918637877	0.1184580266	0.0342181746	-0.0788779801	-0.0225789698	0.1096633568	-0.198676509	0.1447754696	0.0132669445	0.0723806697	0.0861313703	0.0268929299	-0.0097788837	0.0742124562	0.1459724164	-0.1545648891	0.060347686	0.0767949158	-0.0676554145	0.0863479594	0.0305665581	-0.0179351117	-0.004983813	0.0863832191	-0.0960731332	-0.2155671756	0.0353879216	0.1100711954	0.0054355905	0.0023672764	0.1217188937	0.0528088509	-0.025357786	-0.1029287865	-0.0221746639	0.0339887257	-0.0708495575	-0.1681175433	-0.0098575495	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0183938859520225	0.006490768500825	0.000338335040416	4.2130075731303286e-05	0.0681695822085259	-0.0019675719903489	0.0046470919384849	3.87133953720592e-06	-0.0712164271197508	-0.0561957582581698	0.0031579632462106	0.0050717794917027	0.0002290350825001	0.0005880275378968	3.4577638532497253e-07	5.2457069015827615e-08	-0.0004409812676355	0.0004840212885842	1.944644784054125e-07	2.3427660780270946e-07	0.0001590505041716	0.0001427165262204	2.0368006856422777e-08	2.5297062877240152e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
