global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1676.9719551457065	2.4621260673068264	2812234.9383452134	6.062064771311779	2119.442477491425	-10.712860851753248	114.76538762902732	4492036.41539499	1760.286242799362	-2.175534775072037	4.732951557547741	3098607.6565886945	1825.1939797634548	1340.8158205634995	1.183455	19.186493	0.2358219591972322	0.1336882627746923	-0.2772534245	0.0006680638	0.0152517296	-0.047638459	-0.1030639189	0.1005397876	-0.2018389643	-0.0111463976	-0.0461519353	0.2327141238	0.1078547925	-0.0954768787	0.133748263	-0.1645960847	0.1069767817	0.1841912006	0.153487552	-0.0314762489	0.0272270799	-0.0005292235	-0.1341650443	-0.0455602552	-0.0151698227	-0.0768866662	0.1013558183	-0.0300967055	-0.0167315724	0.0540734892	-0.0684963702	0.1949673418	-0.0292030769	-0.0184363299	-0.2297933252	0.0065916964	0.0212596136	0.1450044629	0.1180099979	0.0555160328	-0.1198773294	-0.0788132679	0.0682935004	0.0876107512	-0.0121388267	-0.0886673273	-0.0201279738	0.2756976011	-0.0095458776	-0.1536134156	0.1052779014	0.0582065729	-0.0433122211	-0.055072804	-0.2103848893	0.1580382401	0.0407339012	0.1686371067	-0.0636055543	-0.0176561331	-0.0238515801	-0.0203351041	0.0491868677	0.1121342592	0.0172279557	-0.0447307374	-0.0755641401	-0.038383407	-0.1482673267	0.0165693166	-0.0338098576	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0329454237475346	0.0184377835402074	0.0003399518618755	0.0010854009459046	-0.0666485128133302	-0.0409340157412288	0.0016755936447031	0.0044420242602286	0.2462142283362993	-0.116642253605491	0.0136054153261676	0.0606214462352393	-0.0010500274744181	0.0004008177142105	1.1025576970328534e-06	1.6065484002493017e-07	0.0001037695258088	0.000582742001675	3.395882405161857e-07	1.0768114486583211e-08	0.0004390545702309	-0.0002125984103205	1.9276891564064038e-07	4.5198084070846186e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1685.9469097733092	8.974954627602756	2842416.982574171	80.54981056752813	2125.723962402344	6.281484910919062	39.45705268610386	4518702.364331523	1763.1927450413914	2.906502242029319	8.447755282921458	3108848.656166597	1829.2597191478587	1398.6745044633697	1.463678	23.729551	0.3557928829023543	0.2214027668252845	-0.1404750588	-0.0426623311	0.1772338462	0.1249105662	0.0335003073	0.158288485	-0.047284426	-0.0690137708	0.0191824721	0.0463508501	0.1094790428	-0.0332206043	-0.0453480229	-0.0445732351	0.1034927673	0.0604226751	0.0298070664	-0.1759313654	0.089995888	-0.1588203843	0.0850321306	0.1711437607	-0.0506809581	-0.0754906974	0.1212193137	-0.0943055856	-0.0306540604	0.2102927663	0.025973055	0.0701487303	0.0144291358	0.0559018692	-0.1916246867	-0.0373711798	-0.1515629281	-0.1296022068	0.1778499834	-0.1357406519	-0.1637091496	0.0470804094	0.0245848983	0.1711379532	-0.0592644154	0.0341730525	0.094105147	0.1545215705	-0.0520330203	0.0056445371	0.1062410685	-0.0759222372	-0.1021570166	0.0143051243	-0.0964621827	0.0830949819	-0.1463868328	0.0537539815	0.1753005328	-0.1387965862	-0.0333554701	-0.0661503258	-0.096679352	0.0409298101	0.0475472381	-0.0189132971	-0.1445910961	0.0046673847	-0.0907666744	-0.0935516838	0.1311125504	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0227081847439194	-0.0102372390036151	0.0001048010624171	0.0005156616543639	-0.000400965497306	0.0662475473160242	0.0043887375253888	1.6077333002984794e-07	0.0714491697882095	-0.1747650585480898	0.0305428256893172	0.0051049838634243	0.0002869955581843	0.0013370230326023	8.236645041751793e-08	1.787630589709318e-06	-5.80219551205019e-05	-0.0001617914809293	2.6176483301296664e-08	3.3665472760055366e-09	-0.0001529916769299	-0.0005920462471608	2.340645320982289e-08	3.505187587771871e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1684.9498454141467	-0.9970643591625504	2839055.981561157	0.9941373363122272	2124.795648342226	-0.9283140601182822	0.8617669942132897	4514756.54721406	1762.0056816933527	-1.1870633480386914	1.4091193922568277	3104664.0223196563	1828.1583833369505	1414.8479883212608	1.063735	17.245571	0.0711090062472911	0.0469166470574213	-0.1029348801	-0.1615375664	-0.0082189053	0.0210958555	0.0812609807	0.0488775638	-0.1102889894	0.0555915925	0.013948351	-0.0057981516	-0.1340691655	-0.0488669791	0.0385534504	-0.0827422154	0.0786895546	0.1481669537	0.0708507722	-0.1452809705	0.1119312291	-0.0826225362	0.0610012369	0.1193075535	-0.0833357548	0.0466758189	-0.028962069	-0.0379871577	0.0772517678	0.0842160783	0.0077895985	0.0879248115	-0.0210292445	-0.023268412	-0.1511776667	-0.0366018185	-0.111051247	-0.1087640953	0.0091362069	-0.0520954051	0.0264227629	0.0906436447	0.0565349362	0.1536496714	-0.1257862819	0.0457220531	-0.0262721501	0.1633645052	-0.0169651458	0.013030574	0.0806532969	-0.0618847029	-0.0746014284	0.0204195584	0.0253797547	0.0413153724	-0.1162789994	0.0262134399	0.0052136627	-0.1351536732	-0.0513765444	-0.0548725799	-0.0157167261	0.0725490854	0.0607485306	-0.0426663945	-0.0277065104	-0.1146034178	0.0747076026	-0.076409373	0.1437571721	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.014290807390779	-0.0084173773531404	7.08522415051609e-05	0.0002042271758803	-0.0017160135698759	-0.0013150480725698	1.7293514331698083e-06	2.94470257199823e-06	0.0908732164292303	0.0194240466410207	0.0003772935879125	0.0082579414641937	-0.0003799907660606	-0.0006669863242449	1.4439298229132168e-07	4.44870756729723e-07	0.0001140290679872	0.0001720510231077	2.960155455240697e-08	1.300262834602948e-08	-0.0001529783406713	1.3336258599999564e-08	2.340237271454432e-08	1.778557934460623e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1687.7680079579618	2.818162543815106	2848560.848686387	7.942040123362428	2131.2670541158536	6.471405773627794	41.879092686943146	4542299.255959669	1761.0445308106018	-0.9611508827508716	0.9238110194127794	3101277.8394979327	1827.5577338324647	1401.3964479536498	1.075926	17.443201	0.1398479771842095	0.0870524998250754	-0.051972075	-0.0372286034	0.0288675455	-0.1223336023	-0.072836595	0.0347858444	-0.076103464	0.0933702304	-0.016639664	0.0088950197	-0.0330783795	-0.0166846644	0.0951800289	-0.0978471084	0.058723737	0.072834533	-0.0731967936	-0.0578670114	0.0121187322	0.0626485152	0.0035705196	0.0399629457	-0.0906985632	0.1128112242	0.0458070544	-0.1040068803	-0.092250029	0.0191940962	0.0117504133	0.0955214156	-0.0549471177	-0.0077594457	-0.0683807419	0.0271223227	-0.070042759	0.0626973213	-0.0506434019	0.0126303074	-0.0132044693	0.0791085751	-0.0561860858	0.136789229	0.0807659498	0.0218862672	0.1038906538	0.1080888015	0.0060222657	0.0180323673	0.0408740318	-0.1407906183	0.0448359022	0.0923133934	-0.0093663475	0.1998112736	0.0624638774	-0.0705436678	0.0209128173	-0.1420946412	-0.0048310336	-0.1450376994	-0.0671348388	-0.0931387218	0.0662273054	-0.0417415337	-0.0783789176	0.0707091706	0.1315772904	0.0245921516	0.1269496231	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.014300324148408	9.516757629000548e-06	9.056867576914011e-11	0.0002044992707495	0.077778189048459	0.0794942026183349	0.0063193282499248	0.0060494466916578	0.1023172730237576	0.0114440565945272	0.0001309664313387	0.0104688243590181	0.0002570004511899	0.0006369912172505	6.604923191181219e-08	4.057578108542738e-07	-5.799794537963976e-05	-0.0001720270133668	2.9593293327914866e-08	3.363761668259677e-09	1.600745298572747e-05	0.000168985793657	2.5623855109027527e-10	2.8556198457895464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1690.7742318279943	3.0062238700325	2858717.5030135443	9.03738195675318	2138.3932816668253	7.126227550971635	50.78311910822718	4572725.827077814	1763.780660931788	2.736130121186079	7.486408040061748	3110922.2198769744	1828.6442724609376	1419.0222523072644	1.114533	18.069107	0.1615466645341851	0.0978374865743989	-0.0602675845	-0.0310611534	0.2179933276	-0.1042791129	0.1028247057	0.050592262	-0.0038122822	0.1063406325	0.0450585	-0.066128941	0.0610208305	-0.231034689	0.0066284654	-0.0396126751	-0.0413750138	-0.0364819527	0.0963092185	0.0179412171	0.0810715636	0.0423864947	0.0884373721	-0.0449190483	-0.1945405447	-0.0142399201	-0.0037940331	0.0621584325	0.08089774	-0.0426276334	0.0197188474	0.0808347456	0.1273714128	0.0029514163	-0.0264822702	0.0113782521	-0.0382100897	-0.117407482	0.0322042657	0.1576588869	-0.1082573203	0.0800019249	-0.1131326583	0.078585035	0.0071103939	-0.1131759066	-0.1290112716	0.141501029	0.0267315032	0.0532043188	0.1133850161	-0.2068578201	-0.0270896512	0.0701440105	0.049002182	0.1553337496	-0.0966874332	-0.0093353317	0.0550487111	0.1063372174	-0.0333582103	0.066748466	-0.0776670792	-0.0391208295	0.0388241101	0.1329711947	-0.062435524	-0.0109414408	0.0641921556	-0.0637685592	0.0598012055	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.014395335540243	9.501139183499922e-05	9.027164578423756e-09	0.0002072256853161	0.0774726117929134	-0.0003055772555455	9.337745910678086e-08	0.0060020055780154	0.0469176501438823	-0.0553996228798752	0.0030691182152324	0.0022012658950237	-0.001589998298681	-0.0018469987498709	2.528094589808475e-06	3.411404382024668e-06	0.0001440393908127	0.0002020373361923	4.081908521569653e-08	2.0747346105693732e-08	-4.988552108961791e-05	-6.589297407534538e-05	2.488565214382713e-09	4.341884032494138e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1691.712228199652	0.9379963716576184	2861890.263040231	0.8798371932428571	2138.558385932736	0.1651042659109407	0.0272594186219906	4573431.97004323	1764.7313052543236	0.9506443225357089	0.9037246279693768	3114276.5797446286	1830.058985007957	1435.6087269984937	1.157993	18.773701	0.2596069875319754	0.1460991411560122	-0.0127187582	-0.1599103498	0.0220567251	-0.0773170809	0.1140444016	0.0334967319	-0.0807565919	0.231259813	0.0355130776	-0.0225262434	0.0022200247	-0.0450830521	-0.1216304485	-0.0118269053	-0.1071736901	0.0324761349	0.052528581	0.0298830137	-0.0732248956	0.2529215519	0.0691025186	0.005353408	-0.047851393	-0.0866891251	-0.0398353158	0.1224224045	0.1171562617	0.025415096	0.0119312778	0.0436563496	0.0916828955	-0.1113659403	0.0232755989	0.0369696048	-0.01807879	-0.0259009864	-0.1703538542	0.1133257678	-0.1084346655	-0.1043170811	-0.0204043901	-0.0167156104	-0.1189826643	0.040135299	-0.1572148052	0.1288547428	0.0554116158	0.0310997548	-0.0237616473	-0.0212866031	0.0646422636	-0.1441286838	0.0674947353	0.0559290418	-0.1151665531	0.0685979866	-0.0512577071	-0.0284173231	-0.036260713	0.0302953488	0.0363228448	0.0139579531	-0.1006695665	0.052052538	-0.0357648658	-0.053640621	0.0694233121	0.1244495517	-0.0090922468	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0085137333237668	-0.0058816022164761	3.4593244632857746e-05	7.24836551082173e-05	-0.0172870761721668	-0.0947596879650801	0.0089793984632393	0.0002988430025822	0.1622392258526304	0.1153215757087481	0.0132990658239485	0.0263215664052608	-0.0010250183676227	0.0005649799310583	1.0506626539639043e-06	3.192023224986415e-07	0.0002559251687679	0.0001118857779551	1.2518427308640314e-08	6.54976920088781e-08	0.0001461312027303	0.0001960167238199	2.135432841140404e-08	3.8422556017093975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1691.9053041976936	0.1930759980416496	2862543.55837229	0.0372783410197791	2137.551199861852	-1.0071860708840177	1.0144237813827854	4569125.132030844	1765.376768303132	0.645463048808324	0.4166225473769367	3116555.13406441	1831.102119140625	1433.0476189591598	1.085252	17.59441	0.0530315830520066	0.0354936058724428	0.0132271487	-0.0625371648	0.0254981795	-0.2223494087	-0.0156631727	-0.0606417072	-0.0300996451	0.1412279492	-0.1426203224	0.0005307911	0.1062060498	-0.0856601782	-0.0449202569	-0.0081051219	-0.1520816021	0.0096636295	0.0643177164	-0.0346342174	0.1123603495	-0.005633809	-0.0668645245	-0.0462594135	-0.0848097742	0.1861454853	-0.1572241867	0.0879579977	0.0554724097	0.1066275708	-0.02784154	0.0150847226	0.0291628815	-0.1252706563	0.0697806534	-0.0359309333	-0.0584944241	0.1077843415	0.0970602508	0.1628814064	0.1964955344	-0.0258569361	0.048406938	0.1371985531	-0.0922571905	0.1464169895	-0.1540842486	0.0766917277	0.085721508	0.023296603	-0.0927198393	-0.1052035445	0.0717167709	-0.0910035496	-0.0497897126	0.1314867244	-0.0238306679	-0.0576097921	-0.2028878837	0.0450788174	-0.0176356854	0.1355176444	0.0973824266	0.1979223504	-0.07113582	0.0303990189	-0.07139163	-0.0294341731	0.1893178222	0.0063519691	-0.1697458495	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0144496857496534	0.0059359524258866	3.523553120238901e-05	0.0002087934182637	-0.0171490027485106	0.0001380734236561	1.906427032014432e-08	0.0002940882952684	0.1620012989218366	-0.0002379269307938	5.660922439695891e-08	0.0262444208523622	-0.0004200667842795	0.0006049515833432	1.7645610325491997e-07	3.659664181894446e-07	0.0003609220729805	0.0001049969042126	1.1024349894229905e-08	1.302647427645414e-07	0.0003705753206079	0.0002244441178775	1.373260682436479e-07	5.0375162049854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1693.19603483436	1.290730636666467	2866912.8123787995	1.6659855764294234	2128.0135694550304	-9.53763040682179	90.9663937771316	4528441.751784739	1762.5912461168184	-2.7855221863135284	7.7591338504449	3106727.900887639	1827.9596351453995	1446.3675281512233	1.442926	23.393108	0.3518524552713225	0.2428172719873853	0.0553813932	-0.1101939939	0.0534083357	0.0086410625	0.1013120739	0.0828287473	-0.0809995292	0.0190930898	-0.0693787078	0.0510748539	-0.0026577798	-0.0099017956	-0.2421103992	-0.0675437066	-0.042192788	-0.1697942763	0.0514759689	-0.0425745411	0.0863123983	0.2544570231	0.0514837149	0.1039652186	0.060318254	0.1005958423	-0.1688803519	-0.0728837414	0.0348862531	-0.0624463402	-0.0173848303	0.0744005739	0.1520630918	0.0042229849	0.0800437725	-0.0166835134	-0.1120453525	-0.0507514231	-0.266183123	0.0660129072	0.1711326301	-0.0519567669	-0.0213004697	-0.0149282213	-0.0092647293	0.0348184398	0.0521695305	0.0006653788	-0.0248877401	0.1413910286	0.0145912451	0.0202442743	0.0004735112	-0.2287537792	0.1737763459	-0.0521618751	-0.1370229329	0.0990911921	-0.024477789	-0.0626948757	-0.0416926787	0.1701870319	-0.0520593145	0.0316075946	0.0064767035	0.0004575418	0.1597666789	0.0660127331	-0.0908885156	0.21630817	0.1846317625	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0042501452122394	-0.010199540537414	0.0001040306271743	1.8063734325121492e-05	-0.0741216149602053	-0.0569726122116947	0.0032458785422241	0.0054940138043089	-0.0671478906490818	-0.2291491895709184	0.0525093510810086	0.004508839218621	-4.307544640449153e-05	0.000376991337875	1.855494082946222e-09	1.421224688327888e-07	0.0008929965286796	0.0005320744556991	2.831032264074935e-07	7.974428002338155e-07	0.0001690188551561	-0.0002015564654517	2.856737339827872e-08	4.062500876542263e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1695.8849946001951	2.6889597658350795	2876025.914910104	7.230504622279845	2128.8299953553733	0.8164259003428924	0.6665512507507025	4531917.149124758	1766.7256949631785	4.134448846360101	17.09366726316837	3121319.6812431263	1833.0387108470773	1441.816095383237	1.477102	23.94718	0.3318947989553514	0.2310242249468514	0.1221833491	0.0267155938	0.0948183244	0.1414684566	-0.1681352394	0.0558409842	0.1042826008	-0.0783732818	-0.0824143694	-0.0043530908	-0.0395028551	0.0055315606	0.0357012709	0.1121162555	0.0199535385	-0.1067038792	0.0180269814	0.0176974128	0.1287476246	-0.0961416094	0.0496797307	-0.1106476503	0.2342971124	-0.1447362428	0.0377271339	-0.059151148	0.0698554183	0.1354288235	-0.1397701633	-0.1177680444	0.0474411553	0.1499175795	0.0232438987	0.0131831356	-0.0336365768	-0.0871847392	0.1334151145	0.0242035586	0.0825027338	-0.1187965821	0.2286358774	-0.1546689101	0.0123433641	-0.0076589668	0.0292772742	-0.1220202131	-0.1725596963	0.0553286967	-0.0055930744	0.0380895753	-0.0303829123	-0.0853909917	-0.1256193649	0.057789723	-0.0719382532	-0.0897784918	-0.0093915305	-0.0314500568	-0.1023863594	-0.0964339427	-0.0761844734	-0.0051487276	-0.0027672292	0.1166885411	-0.000671216	-0.0823151661	0.0960003203	0.2489843482	-0.1485176972	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0223621344019306	-0.02661227961417	0.0007082134262627	0.00050006505501	-0.0671834798350374	0.0069381351251679	4.8137719015088615e-05	0.0045136199627448	-0.0691309350769557	-0.0019830444278738	3.932465202921693e-06	0.0047790861846142	0.0038211578569992	0.0038642333034036	1.4601247368106718e-05	1.4932299023134206e-05	-0.0010649803958755	-0.0019579769245551	3.833673637090248e-06	1.1341832435991369e-06	0.0002740354229601	0.0001050165678039	7.50954130369209e-08	1.1028479513332128e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1689.1468953637425	-6.738099236452626	2853217.23411697	45.40198132028347	2144.3436457936355	15.513650438262175	240.6733499205922	4598209.67125554	1763.8619280408552	-2.8637669223232933	8.201160985393027	3111208.901192003	1833.0057530381944	1434.9604941625937	1.62104	26.280745	0.5084670588717325	0.2920783796878075	-0.0016928479	-0.1329240885	-0.0420634035	0.0629666127	0.1089227137	-0.1472901593	0.0342514503	0.0285716711	0.0366048351	-0.008720417	-0.0606262197	0.0996932301	-0.0664322484	0.0314537098	-0.024892897	0.0150096113	-0.0611525462	-0.0097106577	-0.0191621937	0.1707168365	0.1350604405	0.0250040777	0.1091461845	-0.1116403767	0.0569867551	0.0049476149	-0.0137470546	-0.003140495	0.0660811819	-0.0660496959	-0.0776597798	-0.0460288754	0.052101395	-0.0125910629	-0.0198421787	-0.0650716847	-0.1385635151	0.023422912	-0.0300849838	-0.0231776609	0.0424340145	-0.1821861352	-0.1044393867	0.0972444957	0.1694545225	-0.0101732503	0.0582802814	0.10534368	-0.0408925386	-0.027555349	0.0435179845	0.117993871	0.1360671565	-0.1330681733	-0.1562006371	-0.0997375664	-0.0366602472	-0.0151971022	-0.0035279191	0.056523087	0.023545399	0.1099890032	-0.0978534783	-0.0384660445	0.0091818496	0.0438765898	0.1709857024	-0.0220289071	0.1142430444	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0075527346186277	0.0148093997833028	0.0002193183219416	5.70438002194173e-05	0.0224645284907722	0.0896480083258096	0.0080367653967844	0.0005046550403127	0.0662170363615644	0.1353479714385201	0.0183190733725224	0.0043846959045087	0.0002118841581211	-0.0036092736988781	4.4894896462687306e-08	1.3026856633413202e-05	0.0004160590279294	0.0014810394238049	2.19347777486435e-06	1.7310511472155725e-07	0.0005569558867591	0.000282920463799	3.101998597956155e-07	8.004398883624128e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1683.2427930324154	-5.904102331327067	2833306.3002955667	34.85842433878171	2134.7899175876523	-9.553728205983134	91.27372263379772	4557327.992233896	1759.3484886349656	-4.513439405889585	20.37113527063693	3095307.104462138	1826.383668122468	1388.9325149051529	1.531933	24.836123	0.2804961482789707	0.1858777607015516	-0.1318127078	0.0455774052	-0.0401100578	-0.1072471772	-0.0628217191	-0.0734971172	-0.1112751461	0.1320512921	0.0341498033	0.043939061	0.0885801615	0.0572432994	0.076332089	-0.136572559	-0.0623059815	0.1906890634	-0.0171444258	0.0519321011	0.0305741226	-0.0507840837	0.0413812665	-0.2169094213	0.1140360115	-0.0056938557	-0.027180712	0.0845182322	-0.108862062	-0.0742714997	-0.1133472435	0.1353610513	-0.1139367714	-0.1307325646	-0.0395230492	0.070478272	0.0216566408	-0.001544879	0.0481980533	0.0609686695	0.0780138156	0.0223604109	0.0600567432	-0.1855787732	0.2013076988	0.0305260716	-0.1152741181	0.1236372774	0.1068827589	-0.0428752775	0.0362674124	0.038282985	0.0942574063	-0.0730554129	0.0666379418	0.0858143895	0.1230490704	-0.0546245494	-0.0960537965	0.0414100163	0.0267445825	-0.0980747785	-0.0259307428	-0.0341250474	0.0995291544	0.1035598458	-0.0083855875	0.1153939827	-0.0021752083	0.2080243326	0.0575611656	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0069238522589216	0.0144765868775493	0.0002095715676232	4.793973010337374e-05	-0.0115280651919533	-0.0339925936827255	0.0011554964252788	0.0001328962870699	0.2099480793275603	0.1437310429659959	0.0206586127120929	0.0440781960133315	-0.0012202057881304	-0.0014320899462515	1.4889021653869303e-06	2.0508816141546243e-06	0.000525022983332	0.0001089639554026	1.1873143576979808e-08	2.756491330268336e-07	0.000781820480159	0.0002248645933999	6.112432631960494e-07	5.0564085364902375e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1683.477122006119	0.2343289737036684	2834095.2203180054	0.0549100679170145	2125.722580923685	-9.067336663967126	82.21659417772248	4518696.491048853	1758.5460177615737	-0.8024708733919397	0.6439595026424225	3092484.096585089	1824.747484628183	1384.6658885735253	1.40146	22.72085	0.2766693960280304	0.1713408071404726	-0.0398074066	0.1625013411	0.067228344	0.0842505418	0.0310121829	0.0365602444	0.0134844451	-0.1531139562	-0.0612469695	-0.0233958265	0.0454681868	-0.1282136953	0.058367293	-0.1092004952	0.0411862572	-0.0976180289	-0.0070294586	0.1099650241	-0.1033570399	-0.0841341597	0.0624530335	-0.0813498338	-0.1179526431	-0.065055309	-0.05511767	0.0967401429	-0.0882539788	0.0167190165	0.0270254699	0.0962365677	0.0469811668	0.1111547711	0.0826928819	-0.0530714181	0.1525245326	0.0459037065	0.0252527277	0.0062979068	-0.0769522157	0.171120655	-0.053256554	-0.0879771032	0.0478496248	0.0900087108	-0.0566729773	-0.0494728653	0.0495216853	0.0183332902	-0.0753667005	0.0250067193	-0.0323579106	-0.0258680724	-0.1531049253	-0.0127946496	-0.1026708982	-0.0529456551	0.0476950117	0.0004010075	-0.106630566	-0.0811797015	-0.0193009767	-0.0635354015	0.004993041	0.1267146023	-0.064121389	0.0071112027	0.1315843562	-0.0879489429	-0.0512916737	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.0022969052437957	-0.0046269470151259	2.1408638680782475e-05	5.275773698976184e-06	-0.0381955066195303	-0.026667441427577	0.0007111524322932	0.0014588967259225	0.1294230442572228	-0.0805250350703374	0.006484281273079	0.016750324384807	0.0010929922778333	0.0023131980659637	1.194632119403226e-06	5.350885292378202e-06	0.0001231092976308	-0.0004019136857012	1.61534610753923e-07	1.5155899163148896e-08	0.0001999327815241	-0.0005818876986349	3.9973117127963495e-08	3.385932938226203e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1685.4658491719192	1.988727165800128	2840795.1287248186	3.9550357399914096	2124.538141613472	-1.1844393102132926	1.4028964795785404	4513662.315170425	1760.461740225587	1.9157224640132424	3.6699925591249696	3099225.5387981017	1826.7068028428816	1402.5862631261932	1.184924	19.21031	0.1669470838912377	0.0853894180897757	-0.0071999306	-0.0107027505	-0.1351618964	-0.0412566816	0.0049345454	0.0692002544	-0.0389651405	-0.0493683209	-0.0533725498	0.0356135553	-0.2024665669	0.032887739	-0.1374791113	-0.0979755341	0.0045737033	0.020086259	-0.1183420742	0.1555706217	0.1060318592	-0.0499491592	-0.0363702498	0.0611625445	0.0322721892	-0.090213702	-0.0025408903	-0.1226702141	0.0500593133	0.0039824723	0.1789361381	0.0925029447	-0.0249565993	0.0831878488	0.0487490855	0.2170860321	-0.0101721899	-0.05188163	0.0059852077	-0.051355131	-0.0499282684	0.0836441684	0.1237109874	0.0465886455	-0.0286055506	-0.079728807	0.0871970936	-0.0291143037	0.052822439	0.0670111789	-0.0063923566	-0.0314306688	0.0227521743	0.0748632777	0.006429269	0.01652161	0.02978819	-0.0343666149	-0.059251141	-0.0857356778	-0.0028406514	-0.07065458	-0.0183188581	-0.1652111845	-0.0487433133	0.0089975721	0.0749984949	-0.1290907044	0.0290590157	-0.1433136373	0.0827198495	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0058327063189835	0.0035358010751878	1.2501889243299204e-05	3.402046300351005e-05	0.025310909121913	0.0635064157414433	0.004033064840325	0.0006406421205777	0.0745118234366231	-0.0549112208205997	0.0030152421720086	0.0055520118318504	0.0003489911748391	-0.0007440011029942	1.2179484011557528e-07	5.535376412565863e-07	0.0001780172756851	5.490797805430002e-05	3.0148860540114927e-09	3.16901504423449e-08	9.896893749246272e-05	-0.0001009638440316	9.794850588386993e-09	1.0193697801644776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
