global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1730.4303703972837	-0.3875798141878022	0.1502181123658512	2994389.2667932804	1983.0222997594765	-17.203379313151572	3932377.441343363	295.95625979217147	1778.9179588274603	-5.904575744513522	34.86401472269742	3164549.104238858	1826.6657881759145	1253.8583622633644	1.284926	21.356367	0.4093287747882955	0.2096996573496312	-0.1530090469	0.1457010607	-0.1014885428	-0.0487005482	-0.0762170979	0.2211717611	0.0356692859	0.0951126909	0.0871619889	-0.0746545273	-0.1970706577	0.184038218	-0.0385837291	-0.104502424	0.0698640209	-0.027118434	0.0406497465	-0.0181432992	0.044594465	0.1107417544	-0.1881885258	-0.0708976318	0.0761421107	-0.0444511145	-0.2575233673	0.0313174304	0.134508764	-0.0138951391	0.0423401563	-0.1244884264	-0.0740436891	0.0396490945	-0.1025594746	-0.1858976613	-0.0254388786	-0.2355370131	0.0238288179	0.0896248514	-0.0033942657	-0.0405593989	0.0098613215	-0.0330332983	-0.0224473577	-0.1462990107	0.0514913163	-0.0587536756	-0.0743130492	-0.0050678036	0.0030499294	0.0282201927	0.008659433	0.1642594685	0.0662294241	0.1561548868	0.0863406593	0.3486899171	-0.1230513313	0.2157792862	-0.1763010371	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0051194388722564	0.0331772735413409	0.0011007314796369	2.6208654366769884e-05	0.0011190100972555	0.0510453750849533	1.2521835977597635e-06	0.0026056303175635	-0.3426607336152756	-0.1978272364420662	0.0391356154783051	0.1174163783617588	-0.000927146259508	-0.0009630480612375	8.596001865196758e-07	9.274615682535e-07	-0.000522741608288	0.0011422573343582	1.3047518178951008e-06	2.732587890355249e-07	-0.0005582427113297	-0.0004402723988029	3.116349247527348e-07	1.9383978514765985e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1728.8353085923795	-1.5950618049041625	2.544222161464124	2988871.524235708	1985.1766823097512	2.154382550274704	3940926.459986351	4.641364172928138	1775.381607488333	-3.53635133912735	12.5057807937478	3151979.852207857	1826.707968984971	1274.761534825927	1.178444	19.586567	0.1746992453586904	0.0897643610863036	-0.1614265389	0.0417948867	0.012123638	-0.1755198705	-0.074339074	0.1904143604	0.0738716199	-0.1018238532	-0.0196742114	-0.1074292512	0.0576746483	0.2595469635	0.0263979047	0.0227232229	-0.2161517645	0.0226553636	-0.1447916511	0.1188957784	-0.0496461076	-0.1050323044	0.0405520049	-0.0125460324	0.0816120896	-0.2448969775	-0.0276192257	0.075603466	0.1278914909	-0.0256652303	-0.14657541	0.1755880392	0.0004126283	-0.0880667237	0.2030475352	-0.1319158521	-0.0324399137	-0.1883473048	0.0392665359	0.1351246761	0.0771415361	-0.1086622572	0.0595886496	0.2135552013	0.0509616743	-0.2290605793	-0.0178802973	-0.1627024813	0.0015013163	-0.0596454227	-0.1015000964	-0.1689866926	-0.2259338653	0.0695995659	-0.1237759206	0.0061532247	-0.0315255411	0.0686713228	0.0797322606	0.0805526362	-0.0953971134	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0202297283285304	0.015110289456274	0.0002283208474523	0.0004092419082461	-0.0754188969209082	-0.0765379070181637	0.0056880100127665	0.005858051210721	-0.3145647004771632	0.0280960331381124	0.0007893870780979	0.0989509507862873	-0.000866984502174	6.016175733400007e-05	7.516621270098986e-07	3.619437045515112e-09	3.04525404271061e-05	0.0005531941487151	3.060237661726309e-07	9.273572184645313e-10	-0.0010439871202034	-0.0004857444088737	1.0899091071505883e-06	2.359476307520603e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1726.5406512966688	-2.294657295710749	5.265452104758569	2980942.6205799254	1991.302266212746	6.1255839029947765	3965284.715424018	37.52277815262872	1782.010663614832	6.629056126499108	43.94438512827536	3175562.0052369745	1830.216218187216	1246.2121769000532	1.442313	23.972246	0.7035459546717638	0.3705108559992762	-0.0863522298	0.0283140231	0.0040596047	0.1156406961	-0.056345488	-0.0490177449	-0.1369268206	-0.0633375866	0.0333244101	-0.1384939263	-0.0755064588	0.0202998789	0.0559245418	0.2126304368	-0.0118723865	-0.0084511027	-0.1045176807	0.0734618629	-0.0358833564	-0.148689749	0.1723835342	0.0335700754	0.1611042709	0.0701217933	-0.0865820924	0.1168187416	-0.1351641046	0.1471257669	0.0239752884	0.1876807724	0.1327310918	-0.031116707	0.0103878299	0.037696178	0.0095640126	0.0077469692	0.111101326	0.0824928844	0.0517759201	0.0673379387	-0.0338107337	-0.0189335327	0.0866963184	0.0399295475	0.0602150289	0.1094746582	-0.0523330684	0.0444744813	-0.1455976314	0.0832517041	-0.1362473687	-0.0681483334	-0.0595524931	0.1666694198	0.0600979557	-0.0943549488	0.1204059437	0.1784741508	0.118254103	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	-0.0725292605160063	-0.0927589888445367	0.0086042300114608	0.0052604936309987	-0.0533679845327128	0.0220509123881954	0.0028481417730838	0.0004862427371518	-0.0034589595302918	0.3111057409468714	0.0967867820501018	1.1964401032196467e-05	-0.0009591368532193	-9.21523510453e-05	9.19943503203421e-07	8.492055803176204e-09	-0.003231060431325	-0.0032615129717521	1.0637466864907256e-05	1.0439751510874096e-05	0.0011549538068424	0.0021989409270458	1.3339182959397515e-06	4.835341200637044e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.854266617191	-12.686384679477896	160.9443562356915	2937296.447201949	1969.6946754738133	-21.60759073893269	3879697.1145898905	466.8879775412096	1771.3963680736058	-10.614295541226284	112.66326983649616	3137845.0928243613	1820.154081962478	1258.52231313026	1.274783	21.187782	0.5233939956525926	0.2416227025222871	-0.0738360007	-0.0113377657	0.0032515329	-0.1590121158	0.0480465901	0.0220029937	0.0370654651	-0.2064323287	0.060101947	0.1670231537	-0.0933262784	-0.1177463363	0.1445303725	0.0287278446	-0.0176936318	0.0093175881	-0.0954330038	0.1156069141	0.1537466269	0.0133204942	-0.1103942548	0.0083542871	-0.1633872065	0.0084258603	-0.1026622946	-0.1260118263	-0.1327308953	-0.0482998293	0.0903151813	0.1513558328	0.0977308893	0.0847420945	0.0108334012	-0.099642592	-0.0936923994	-0.0681492254	0.048657902	0.1472805891	0.2403874233	-0.0617485913	-0.0563052739	0.0701357379	0.1501583377	0.0880734282	-0.0088434169	-0.1520376274	-0.062588727	0.0528313106	-0.0411996883	0.0433708723	-0.1261164725	-0.1088093326	-0.0819769983	0.0669626248	0.0269273721	-0.0979137523	0.2630599869	-0.1677734312	-0.0854864331	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	-0.1101668366066945	-0.0376375760906882	0.0014165871339823	0.0121367318879261	-0.1401838774017108	-0.0868158928689979	0.0196515194833778	0.0075369992546413	-0.1788463878665283	-0.1753874283362365	0.0307607500183984	0.0319860304529046	-0.0012439697726397	-0.0002848329194204	1.547460795241267e-06	8.112979198554808e-08	-0.0010729532331881	0.0021581071981369	4.6574266786503e-06	1.1512286406087975e-06	-0.0008731680427337	-0.0020281218495761	7.624224308514005e-07	4.11327823672798e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1715.2383881073654	1.3841214901744934	1.91579229956286	2942042.728037153	1965.5196472167968	-4.175028257016493	3863267.483595241	17.430860946886174	1772.5322503304435	1.1358822568377036	1.290228501398715	3141870.578461506	1822.214832287999	1221.082979104038	1.197293	19.899851	0.2433764106678299	0.1211164114579413	-0.0308060646	0.1695284519	0.0903394168	0.0082712292	0.1136519318	0.0805345812	0.0132665736	-0.1256172558	-0.0083462099	0.1355106876	-0.031694454	-0.0772055832	0.2256692789	0.0329157176	-0.0520800804	0.1118527247	0.0502872848	0.2034919056	0.1749149627	-0.0325966172	-0.1274476486	0.0219611171	-0.1501361599	-0.1102605005	-0.0375084706	-0.1122750094	-0.146648512	0.0798835644	0.1942779023	0.0823458635	0.0046238039	0.0337712237	-0.0012846381	-0.2099454249	-0.0253794786	-0.1056036817	0.0034860749	0.0201556093	0.224424324	-0.1305762014	0.0120514111	-0.075628049	0.1077604011	-0.0048028813	0.0358929422	-0.0145476348	-0.0080888335	0.0191089908	-0.145276344	-0.0680237346	0.069719499	-0.0549859511	0.0632286193	-0.0970983259	-0.0207335364	-0.0791282936	0.1594794915	0.024626485	-0.0090122599	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0140641556644283	0.0961026809422662	0.009235725284291	0.0001978004745532	-0.0827795989627304	0.0574042784389803	0.0068524620044304	0.0032952511830999	-0.2013847040125966	-0.0225383161460683	0.0005079756947001	0.0405557990102411	-0.0011406387086049	0.0001033310640347	1.301056663567854e-06	1.0677308794563926e-08	-0.0010762962686012	-3.343035413099805e-06	1.1175885773239388e-11	1.1584136578048665e-06	-0.0021131166460961	-0.0012399486033624	4.465261960008431e-06	1.537472538980367e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1714.5893480658224	-0.6490400415430031	0.4212529755261432	2939816.6325007817	1979.282639114945	13.76299189814813	3917559.765501821	189.4199459884911	1770.5363912600426	-1.9958590704009112	3.983453428901589	3134799.1127761346	1819.518050502724	1232.7812973890182	1.26297	20.991436	0.4973233050177948	0.2651371143586378	0.0193869447	0.0045155957	-0.1133964819	0.1211428828	0.0761303296	-0.0737593448	-0.109496762	0.0543355437	0.0536231402	0.1713850929	-0.0784073141	-0.1121987941	-0.0545860892	0.1039200496	-0.0895293822	-0.0525432443	0.1025954065	0.0331875255	-0.042017587	-0.0925821762	-0.0741953911	-0.0370764181	-0.145441933	0.1335832328	-0.0495168495	0.0481743168	-0.1798566466	0.095916853	-0.029894798	0.0419607072	-0.1125663811	0.0612589405	0.0015876059	0.0265150891	0.1139537912	0.0574569321	-0.0168441746	-0.0185772691	0.0596859713	0.0835325508	-0.0206481269	-0.0615310351	-0.049771855	0.0863749013	0.1244541221	-0.0085590661	-0.2002766332	0.009157342	-0.1739482711	0.0217337534	0.1090297149	-0.1138016384	-0.0270253503	-0.1421183127	-0.0861636183	-0.0175819017	0.052168378	-0.0722013409	-0.0158661319	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.036782254510399	0.0508464101748273	0.0025853574276667	0.0013529342468677	-0.0263944014150609	0.0563851975476695	0.0006966644260593	0.0031792905024897	0.0325288157416565	0.2339135197542531	0.0547155347238233	0.0010581238535546	-0.0010820111963248	5.8627512280099965e-05	1.1707482289722252e-06	3.437185196153272e-09	-0.0027591099972958	-0.0016828137286946	2.8318620454830225e-06	7.612687977177629e-06	-0.0007309943362499	0.0013821223098462	5.343527196294319e-07	1.910262079374596e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.789543468333	-0.7998045974893557	0.6396873941651103	2937074.5993013973	1968.902591507523	-10.38004760742183	3876577.414845041	107.74538833234364	1773.180434921063	2.644043661020305	6.990966881381658	3144168.8547868496	1823.0102622878385	1246.1978651955403	1.136901	18.896091	0.1706710231269266	0.0987294320092239	0.0532356298	-0.0432903512	0.0460887462	-0.0925189238	0.0982089896	-0.1176731453	0.0445664143	-0.0339551248	-0.0471933008	0.1575550643	-0.0243456691	-0.1736436081	0.0697786849	0.0166902433	-0.0123528606	-0.0040740776	-0.0156394506	0.077330697	0.0061171143	-0.156237465	-0.2635110868	0.0275437938	-0.1533103122	0.0482351458	0.0349924665	-0.1686666462	-0.0902448634	0.0404192654	0.01436479	0.0485452114	0.0418206853	0.0058176846	0.0071609925	-0.027934459	-0.0114142952	0.071760114	0.0278877079	0.0310454365	0.132970699	-0.0937765823	-0.1040104261	0.1068704981	0.0260373468	0.1030239174	-0.0134008084	-0.0061260862	-0.0086555811	0.0274425539	-0.1660330737	0.0352886951	0.0489713632	-0.0253360478	0.0710421766	-0.0151999619	0.004636521	-0.200758225	-0.0067592721	0.0169088477	-0.021282292	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0471191822067424	-0.0839014367171414	0.0070394510832004	0.0022202173318321	-0.0307759434063825	-0.0043815419913216	0.0009471586925528	1.919791022171445e-05	0.0328951511337152	0.0003663353920587	1.342016194748017e-07	0.0010820909681099	-0.0015190469908965	-0.0004370357945717	2.3075037605517115e-06	1.910002857369172e-07	-0.0019156738197387	0.000843436177557	7.113845856121316e-07	3.669806183632261e-06	-0.0010909565446492	-0.0003599622083993	1.1901861823129218e-06	1.295727914757011e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1724.0472619730251	10.257718504692091	105.2207889215026	2972338.961516685	1993.5831511320887	24.680559624565603	3974373.780477748	609.1300233817378	1775.3808941038883	2.200459182825398	4.842020615280618	3151977.3191491216	1829.486825289301	1226.9647712216356	1.37345	22.827703	0.4774240124042515	0.3354451259642256	-0.0127498393	0.1863870817	-0.0238703841	-0.0798194656	0.0355693065	0.0695111535	-0.1086770917	0.265603455	0.1114420664	-0.0209047471	0.0322488817	0.1984305142	-0.0350728405	-0.0612091859	-0.1958993033	0.1106385795	-0.1033917829	-0.0289986975	-0.0952935223	0.0721207595	0.1063704055	-0.1114487472	0.0091452112	-0.2105469003	0.0052454805	0.1290435162	0.0590517711	-0.112783238	-0.1115338443	0.1552149958	-0.1342431145	-0.0464391241	-0.0273402555	0.2531088644	0.0984700606	-0.1159749025	-0.1239782604	0.0067791005	0.094487406	-0.0992418643	0.0284872821	0.0119922302	0.0719134156	-0.0704265269	0.083385825	-0.0558323329	-0.0348153857	-0.0442154709	-0.0458954208	-0.120575864	0.0585590745	-0.1144945489	-0.1649572477	0.0772351773	0.0813399235	0.2051199088	-0.0028040904	-0.0117238288	0.1561413214	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0018678531775151	0.0452513290292272	0.0020476827789113	3.488875492753256e-06	-0.0314191186186292	-0.0006431752122466	0.0009871610147714	4.136743536485859e-07	-0.2601410920212572	-0.2930362431549724	0.0858702398023801	0.0676733877580122	0.0003960164317955	0.001915063422692	1.568290142520399e-07	3.6674679129327994e-06	-0.0015131277209579	0.0004025460987808	1.620433616436417e-07	2.289555499931248e-06	-0.0006387007659659	0.0004522557786832	4.079386684454274e-07	2.04535289352438e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1720.1019787284897	-3.9452832445354034	15.5652598796118	2958750.817225666	1957.8671242042824	-35.7160269278063	3833243.6760399463	1275.6345795077846	1778.617655359279	3.2367612553907747	10.476623424398865	3163480.76395574	1827.320857518156	1229.3335559664877	1.152567	19.156469	0.1461212087163391	0.0625189695775698	0.0355440193	0.0986164707	-0.1332005978	-0.0893570716	0.1128126424	0.0630386582	0.0873377444	-0.0488347305	0.1728790272	-0.0135086386	0.0445378153	0.0997166095	0.1846082252	-0.0470541942	-0.0017465811	0.0583075243	-0.0471078864	0.1293876207	-0.1966452012	0.1295674104	-0.0050126168	-0.0211796406	-0.0206450637	-0.1769086298	-0.0096904547	-0.0007123168	0.0173722585	-0.1173103207	-0.0081467767	0.0680017531	0.1186055244	-0.0973452596	-0.1911433466	-0.1057904032	0.2057925378	-0.1350557823	-0.1769301811	-0.0711028732	0.0735632138	-0.0462636219	0.0277799189	-0.0862884848	-0.0222527999	-0.0047497152	0.0632847787	-0.1988678928	-0.1193001335	0.0073262724	-0.0114226079	0.0483100398	0.1486743369	-0.0339059845	-0.0055150968	0.0158845578	0.0706406439	0.0260709194	0.0704612446	0.198127908	0.115809094	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0403321581711395	0.0422000113486546	0.0017808409578265	0.0016266829827418	-0.0008193297584853	0.0305997888601439	6.7130125313958e-07	0.0009363470782853	-0.2860880994824128	-0.0259470074611556	0.0006732471961892	0.0818464006654589	-0.0001057516352247	-0.0005017680670202	1.118340835269801e-08	2.51771193081188e-07	-0.0017279556748863	-0.0002148279539284	4.615104978906281e-08	2.9858308143717687e-06	-0.000869592765945	-0.000230891999979	7.561915785838756e-07	5.3311115654348695e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1718.4254315748335	-1.6765471536562018	2.810810358432712	2952985.9638831527	1967.209612358941	9.342488154658668	3869913.6589574153	87.28208491993752	1775.6071278909203	-3.0105274683587595	9.0632756377426	3152780.672617043	1823.431513540062	1232.9456507474056	1.146024	19.047726	0.4545140637227664	0.3302342130120095	0.1165662402	-0.0119959526	0.0193398834	-0.1146564724	0.0814022181	-0.1383162851	0.0229790772	0.0134564663	0.0098102558	0.0320759238	0.0984255705	-0.081180408	-0.0230133572	-0.0463938929	-0.0277415803	-0.0621324181	-0.1127623093	0.0291291462	-0.0098357857	0.1102181778	0.0812550403	0.0006181367	-0.0401541063	0.0546491561	0.125601215	-0.0453129882	0.0370996676	-0.0434709308	-0.0450931144	0.1190531669	0.0192771018	0.0194844381	-0.1093691165	-0.053502335	-0.0293246822	0.0678487936	-0.0390167864	-0.0140457644	0.0451044193	0.0045777451	-0.0059062404	0.0762399511	-0.0641173042	0.0640760445	0.0976715188	-0.0692329147	-0.0153463262	0.1286315953	-0.1209511346	-0.014243223	0.0811458188	-0.0670513278	-0.0054865063	-0.1501485756	-0.0045572427	-0.0818855513	-0.1219122155	-0.007898971	0.0520562657	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.03705071045718	-0.0032814477139594	1.076789909945e-05	0.0013727551453817	-0.0434378333196292	-0.0426185035611439	0.0018868453635038	0.0018163368457912	0.0287611008418053	0.3148492003242181	0.0991300189447996	0.0008272009216324	-0.0008822333924968	-0.000776481757272	7.783357588364128e-07	6.029239193763683e-07	-0.0028246170436412	-0.0010966613687549	1.2026661577193712e-06	7.978461443228353e-06	-0.0008717478823869	-2.1551164418999545e-06	7.599443704460444e-07	4.64452687814752e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1718.4966312864512	0.0711997116177372	0.0050693989344489	2953230.671742881	1971.197331181279	3.987718822337911	3885618.918456197	15.901901406028054	1778.8650120408863	3.257884149966003	10.613809134599704	3164360.7310632225	1826.940856432131	1199.8301569075031	0.877177	14.579301	0.2838879409736764	0.1471081038200567	0.1361243701	0.0642966412	0.0480338348	-0.0240148981	0.1181374896	-0.0602325197	0.0152768148	0.0871830272	-0.1107015549	-0.0507171607	0.1667651381	-0.0585548644	0.0475139095	0.0161769937	0.0557176271	-0.0588385848	0.0776875871	0.1040598975	0.0138127264	0.0240637764	0.0918830904	-0.1434756092	0.0356202003	-0.0181896111	0.187087364	-0.0167166639	0.0128316043	0.1267759381	0.0117427544	-0.0563334479	0.0396274074	0.0032761151	-0.1118684651	0.0106994251	-0.0446812869	0.096204921	-0.0222432974	-0.0045964324	0.0642722242	-0.1465724984	-0.1632368278	0.0286513081	-0.0429448458	0.0558636943	-0.0035570916	0.1200097202	0.0595603289	0.0185201085	0.0013557627	0.0188991149	0.061466485	0.0142351725	0.0449808466	-0.0189390354	0.0231274807	-0.068017654	-0.1179333183	0.0405599146	0.0213733246	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0600307514268649	-0.0970814618840449	0.0094248102415432	0.003603691116874	0.0493956871509766	0.0928335204706058	0.0024399339091171	0.0086180625229663	0.055155033276506	0.0263939324347006	0.0006966396693675	0.0030420776957324	-0.0010047908167288	-0.000122557424232	1.009604585382529e-06	1.5020322234382432e-08	-0.0020078571628558	0.0008167598807854	6.670967028605811e-07	4.031490386431343e-06	-0.001284011101056	-0.0004122632186691	1.6486845076350414e-06	1.699609614674062e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1716.6895524903225	-1.8070787961287351	3.2655337754180787	2947023.019629424	1969.4957293475115	-1.7016018337674268	3878913.4279180863	2.89544880068067	1774.7838373598845	-4.081174681001812	16.65598677685024	3149857.6693538767	1824.99506546522	1193.0339929310549	0.7955799999999998	13.22309	0.2133505968737944	0.1283031629548226	0.1344692879	0.0907848163	-0.019582891	0.0565587947	0.1322105857	-0.0068900646	0.0163167452	0.0936348173	-0.0838536084	0.0494266935	0.1693447738	-0.0342107369	0.0332604016	-0.0532010208	0.1126098834	0.0334019663	0.086185851	-0.0376550194	-0.0170311363	0.0246540927	0.026829513	-0.1235792362	-0.0527922783	-0.0437692062	0.1569632425	0.0017365504	-0.0200185351	0.0037501377	0.0439983913	-0.1905562063	0.0277576629	-0.015573057	-0.0725126018	0.0944407478	-0.0863162864	0.0876791072	-0.055465155	0.0099473929	0.0786441537	-0.1344048096	-0.0344891369	-0.0058097307	0.057281239	0.084572221	0.0154146045	0.1832298749	0.0249895162	-0.0954543566	0.0803923466	-0.021475363	0.1047198918	0.0018381078	-0.0450283853	0.0504017355	0.1137321133	0.0004836452	-0.13328882	-0.0291918636	0.0138693657	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0654803144674218	-0.0054495630405568	2.969773733300372e-05	0.0042876715827524	-0.0563611182605399	-0.1057568054115165	0.0031765756515785	0.0111845018908493	0.017263341630425	-0.037891691646081	0.0014357802958016	0.0002980229642487	-0.0002479461071909	0.0007568447095379	6.147727207112129e-08	5.728139143555082e-07	-0.0024378554252098	-0.000429998262354	1.848985056274595e-07	5.943139074224856e-06	-0.0011858033374351	9.820776362089991e-05	1.4061295550722218e-06	9.644764835418553e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1720.295397422439	3.605844932116497	13.002117674470226	2959416.2543928274	1984.830699553313	15.334970205801485	3939552.905889294	235.1613112128192	1777.0479777864336	2.264140426549148	5.1263318711341554	3157899.515354853	1827.1606818543912	1211.9289897132842	0.977604	16.248463	0.2732701201534021	0.129290443869775	0.1043912689	0.0095837881	-0.17022062	0.0763123537	0.0018529421	-0.1191166182	-0.0288983559	0.1291841914	0.0690503707	0.0385372498	0.0114182639	0.0217866187	-0.0692512264	-0.0009956651	-0.0162266467	0.0495675169	0.0634229181	-0.2201176758	-0.0567764782	0.186771912	-0.1363439108	-0.1161112181	-0.0194743072	0.0660554518	0.0084563764	0.0773105028	-0.0173757872	-0.088319777	-0.0511438981	-0.1386603919	-0.0882436585	-0.1162424484	-0.050506385	0.1146595888	0.0593805271	0.0734256861	-0.1101509858	-0.0654015117	0.0078700947	-0.0463478279	-0.0320350183	0.0727796986	0.0140370109	0.0787021417	-0.0486400199	0.0906470334	-0.1494029519	-0.0492804111	0.0965173544	-0.0023325981	-0.0122033793	-0.0124153555	-0.0002447477	0.0238545765	-0.0973442608	-0.0246898153	-0.2698492613	-0.0708829248	0.0455461646	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0080790398286154	0.0574012746388063	0.0032949063301596	6.527088455235395e-05	0.0192417069883532	0.0756028252488931	0.0003702432878256	0.0057157871856146	-0.0476242488881126	-0.0648875905185376	0.0042103994033014	0.0022680690821568	-0.0005233439798441	-0.0002753978726531	2.738889212390617e-07	7.584398826190814e-08	-0.002734938453174	-0.0002970830279642	8.825832550437766e-08	7.479888342649792e-06	-0.0002507156431092	0.0009350876943259	6.285833369965976e-08	8.74388996079728e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725.2603915951	4.964994172660909	24.65116713455678	2976523.418806877	1981.7451386628327	-3.085560890480337	3927313.7946137697	9.520686008861814	1777.9559220023775	0.9079442159438712	0.8243626992659312	3161127.2605833244	1827.7892395879185	1259.16313721489	1.155325	19.202309	0.1215897024608531	0.0726822757357214	0.0487150742	-0.0594788244	0.0696234052	-0.0883259162	-0.0039580318	-0.0504491079	0.0885377583	0.0023837057	0.002441546	0.0529724998	-0.0346715812	-0.0045963819	-0.0894863189	-0.0204107394	0.0295535594	-0.0377598945	-0.0860913721	0.0574182958	-0.1615302603	0.0797263104	-0.0072389369	-0.1124980997	-0.0532324766	0.046927943	0.0003130632	-0.0512568645	0.1078922216	0.0150602802	-0.0484163832	0.0465184609	0.0303738403	-0.0673149482	-0.0231383091	0.1085412011	0.0972394477	0.0543274342	-0.0797440155	-0.0427992515	-0.0223523786	-0.0331251301	-0.1365957931	0.0310017027	0.0300551711	0.0220394671	-0.0254649474	-0.0877384368	0.0534039434	0.0392003009	-0.015684347	-0.0464942931	0.0549833263	-0.0283306244	0.0272807116	-0.028116414	-0.0033553375	0.0179742438	-0.2177073281	-0.0332389245	-0.0347001509	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0078667785917474	0.0002122612368679	4.505483267673287e-08	6.188620541157521e-05	0.0785802446355177	0.0593385376471645	0.0061748548469778	0.0035210620501039	-0.036158641300517	0.0114656075875956	0.0001314601573527	0.0013074473406994	-0.0003722623262233	0.0001510816536207	1.3857923952518264e-07	2.282566606079538e-08	-0.002595823719294	0.00013911473388	1.9352909182503293e-08	6.738300781649335e-06	-0.0009719851753929	-0.0007212695322837	9.447551811835666e-07	5.202297382007474e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
