global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1536.1375093430256	4.643043905727154	2359718.4476105943	21.557856710510062	2010.601958851756	13.782215259693658	4042520.2369385194	189.9494574645327	1595.1228005964676	3.099898663195745	9.609371722082766	2544416.748982718	1649.1757744950155	1230.480944044796	1.248609	16.082092	0.2638496781248146	0.1502478995278202	-0.0953972376	0.1040953313	-0.1406728426	-0.0345266948	-0.1444743088	0.0736923396	0.0481127497	0.028485319	-0.0722952603	0.0959903942	-0.0392699237	-0.2071499454	-0.0347848604	0.0787468144	0.0976346883	0.1817088271	-0.0006459849	0.0706460863	-0.0863979336	-0.1286193057	-0.0497164856	-0.0162036505	-0.0508252048	-0.0281822154	-0.0783902694	0.0119508418	0.2428221277	-0.082529133	0.0503206546	-0.0558073072	0.0014236551	-0.1608895668	0.0415745605	0.1335307798	-0.1665495978	-0.0357118012	-0.1038382597	0.0974159182	0.0897087248	-0.1263897381	0.0715476213	-0.0192636995	0.0656905864	-0.1622603194	0.1291195549	0.0354011671	0.0885957463	0.0064047028	-0.0305959273	0.0019100543	-0.1365967792	0.0261804138	0.0923340571	-0.0050921149	0.0174993829	0.1112291655	0.0602683949	-0.1132095825	0.0634526027	0.0441985726	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0142993964271198	-0.0182268205174551	0.0002044727381799	0.0003322169861755	-0.0707699392523437	0.0199963567672653	0.0050083843017804	0.0003998542839637	0.0320408730719776	-0.107780647115149	0.0116166678925602	0.0010266175472145	-0.001057142374194	0.0016247916904088	2.639948037221486e-06	1.1175499993165272e-06	-0.0005647423119652	1.0851141762999866e-06	1.1774727756071984e-12	3.189338789237993e-07	-0.000487798381726	-0.0007310402699137	5.344198762356415e-07	2.379472612145044e-07	0.0	0.0	0.0	0.0
1537.373046735481	1.2355373924553987	2363515.884828736	1.526552648155486	2015.02343787676	4.421479025003919	4060319.4551926767	19.549476768549603	1594.3729782942887	-0.7498223021789272	0.5622334848449064	2542025.1939150007	1649.953383878773	1243.282388475206	1.099967	14.167589	0.2219540115328652	0.1275048432796384	-0.0105284517	0.1343468194	-0.1273181542	-0.057173815	-0.1576910367	-0.0080357751	0.0512191586	0.0891718052	-0.0805860719	0.1842575882	-0.0326836602	-0.1200584383	0.0384595905	-0.0345241113	0.2027544871	0.1196906788	-0.072863053	0.1038439106	-0.0515103354	-0.1377782983	-0.0315606212	0.0721346582	-0.0060600386	-0.0343257161	-0.1476537322	0.0330971156	0.1934424412	0.0039070962	-0.1145784211	-0.0565639123	0.1326948331	-0.1167460584	0.001856734	-0.0439594333	-0.1958219053	0.0397289943	-0.1339809531	-0.0084180092	0.2369888269	-0.0581376062	-0.0625436214	-0.008986862	0.0791664274	0.0345589758	-0.0007859271	0.0339782876	0.1208206213	0.0072737201	0.0398171573	0.058293159	-0.0895255211	0.059607342	0.1356655212	-0.1093129275	0.0231921026	0.0363237065	-0.0502515234	-0.0003769275	0.0389774219	-0.0130223866	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.0040697864647256	-0.0102296099623942	1.6563161868463695e-05	0.0001046449199827	0.0473650916817121	0.1181350309340558	0.0022434519100169	0.0139558855337903	0.059393236565441	0.0273523634934634	0.0007481517886785	0.0035275565497184	-0.0002730060786251	0.0007841362955689	6.148697300285174e-07	7.453231896625427e-08	-2.493347473886409e-05	0.0005398088372263	2.913935807476488e-07	6.216781625535736e-10	-0.0004870033716622	7.950100637999944e-07	6.320410015432712e-13	2.371722840103509e-07	0.0	0.0	0.0	0.0
1539.4922084114337	2.1191616759526823	2370036.259759513	4.490846208826581	2014.963694254557	-0.0597436222030864	4060078.689163972	0.0035693003939451	1593.4277169363838	-0.945261357904883	0.8935190347481833	2539011.8891010964	1648.5585579192127	1265.0909129641184	1.050412	13.529318	0.2010162277829262	0.1191159836195798	0.0747240506	0.0555125251	-0.0963683364	-0.1051121878	-0.1298993938	0.0037342854	0.0008991878	0.0239313627	-0.0483283892	0.0458111951	0.0268874072	-0.0165887601	-0.0536969212	-0.1956611704	0.2272834785	0.0454120954	0.10270272	-0.0248467601	0.0916429136	0.1118170676	-0.0377777662	-0.0942388461	0.0346845257	-0.0274029564	-0.0698023288	-0.0363298113	0.0648797236	-0.0546667578	-0.1542568053	-0.105953174	0.2569556052	0.0337622087	-0.0649137933	0.0089523989	0.1234731494	-0.0115989176	-0.0392260798	-0.0084037975	0.2449359578	0.0633452076	-0.1446106692	-0.0079729895	-0.1035025302	-0.0920592155	-0.0084769609	-0.0386394237	-0.0018031971	0.0009761518	0.039686406	0.0085076503	-0.0618792555	0.0863807274	-0.0172072831	-0.0004319359	-0.0563978614	-0.1417563539	0.0175253715	0.0281535642	-0.0296104476	0.0592311739	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	-0.0019386036956632	-0.0060083901603888	3.7581842888390167e-06	3.610075231945695e-05	-0.0084230123123774	-0.0557881039940895	7.094713641446128e-05	0.0031123125472553	0.1586665322105886	0.0992732956451476	0.0098551872282488	0.0251750684437337	-0.0004290020667917	-0.0001559959881666	2.4334748324074013e-08	1.840427733115502e-07	5.598391319794338e-05	8.091738793680747e-05	6.547623670515796e-09	3.134198536954859e-09	7.501201190039992e-05	0.0005620153835625	3.158612913610163e-07	5.626801929345739e-09	0.0	0.0	0.0	0.0
1542.535636643186	3.043428231752386	2379416.1903142	9.26245540182746	2015.2808834123025	0.3171891577455881	4061357.0390470703	0.1006089617913555	1593.4820159241394	0.054298987755601	0.0029483800712829	2539184.9350736598	1648.9056262452666	1271.9688111764412	0.882526	11.36694	0.0665091802361925	0.0321769322032097	0.1155684688	0.0148218629	-0.0407731797	-0.1333991948	-0.1370080326	-0.0015836639	-0.0184139232	-0.006837665	-0.0307793905	0.0278176437	0.1188209362	-0.0382528687	0.0199159027	-0.2177237448	0.210818279	-0.060676041	0.0529032926	-0.0399720553	0.0066520429	0.116880441	0.0228712089	-0.1496720949	-0.1218779168	0.0009341732	-0.0688937197	-0.1233996348	0.0446996028	0.0670774454	-0.0915203011	-0.0468338845	0.2936039525	0.0874388418	-0.05579496	0.0877129896	0.151354757	-0.0738567391	-0.0088128595	-0.0233473515	0.2561961262	0.1401902634	-0.1421041577	-0.004461023	-0.1788604565	-0.1571508513	0.0173730053	-0.0795686683	-0.024546451	0.0704027691	0.0108996706	0.0319203939	-0.0643610081	0.0653673117	-0.1313075586	-0.0301891143	-0.0735894739	-0.1361733643	0.031620078	-0.0996111241	-0.1160146214	0.105729903	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0091547207597244	-0.0072161170640612	8.380891218852889e-05	5.207234548223523e-05	-0.033511041173881	-0.0250880288615035	0.0011229898805575	0.0006294091921556	0.1686211808491435	0.0099546486385548	9.909502951708264e-05	0.0284331026309595	-0.0003859828865294	4.3019180262299976e-05	1.8506498704402601e-09	1.4898278869356768e-07	0.0003140210310657	0.0002580371178677	6.658315419749851e-08	9.860920795156533e-08	-0.000108939403411	-0.0001839514153113	3.3838123195067146e-08	1.1867793615544598e-08	0.0	0.0	0.0	0.0
1544.8107759315978	2.275139288411765	2386440.333434385	5.176258781674792	2016.478979793596	1.1980963812934533	4066187.4759494215	1.435434938868468	1593.573714203887	0.0916982797475611	0.0084085745086619	2539477.1826015715	1646.2568732634618	1291.5249347922245	0.999281	12.870754	0.2135520918993305	0.1177330073282525	0.1894452124	-0.0270249775	-0.0178492368	-0.1938130532	-0.073170635	0.0546984285	-0.0200290226	0.009996361	-0.0087986047	-0.0713814924	0.0931712833	-0.0610983363	-0.0760054305	-0.1715875276	0.1170289661	-0.02941204	-0.0663592989	-0.0277900954	0.0595455821	0.0431261964	-0.0333187748	0.0712750334	-0.0330521066	-0.048207576	0.0633553762	-0.1253969202	0.0669274487	0.0143346158	-0.1340012574	0.0013719888	0.1203017169	0.1182601688	-0.0434972256	-0.0254920472	0.0636514081	0.0189191343	0.0854725223	-0.0648512332	0.1912933823	0.1070801561	0.0496756305	0.0394550282	-0.0586255204	-0.1645522708	-0.0193430833	-0.0465489089	-0.0009724193	0.0176066202	-0.1487057893	-0.0487070301	-0.1000328563	-0.0213291981	-0.1990494143	0.0355119761	-0.1079499845	-0.1365243301	-0.0087295038	-0.1336405229	-0.0559632856	0.0311670357	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0433846736592613	0.0525393944189856	0.0018822299085206	0.0027603879659137	-0.1324005845476534	-0.0988895433737724	0.0175299147885603	0.0097791417886732	0.138457225549871	-0.0301639552992724	0.0009098641992965	0.0191704033069678	-0.0007490263498313	-0.0003630434633018	1.3180055624623796e-07	5.610404727416009e-07	0.0003139376115885	-8.341947719999734e-08	6.958809176320876e-15	9.85568239698919e-08	0.0001671176899559	0.0002760570933669	7.620751879818134e-08	2.792832229619632e-08	0.0	0.0	0.0	0.0
1546.6903907687968	1.8796148371989148	2392251.1648965334	3.5329519362183026	2016.6026306152344	0.1236508216384209	4066686.1698042834	0.0152895256918565	1597.0578590644584	3.484144860571405	12.139265409446134	2550593.8051995514	1648.0573469347216	1299.3985940595712	0.862461	11.108508	0.0731590918299692	0.0425396688372014	0.215645609	-0.081813626	0.0096134483	-0.2069426861	-0.065591689	0.0838844521	-0.0248684822	-0.0082748709	-0.1002429617	-0.1305585927	0.0978614791	-0.0488629187	0.0631045554	-0.0210863323	0.1139130254	0.0004464413	0.0766904903	-0.0645462662	-0.0529246383	-0.1076309269	-0.1096889642	0.0496010385	-0.0587631521	-0.1307123182	0.06929103	-0.133082537	0.0665609218	0.0682471806	-0.0634077968	0.0594658761	0.0761560835	0.0600023248	0.1890767865	0.0178519612	-0.0251664847	0.0226712486	0.142402686	-0.0574411544	0.1886508515	0.0931018345	0.1032898103	0.0936362752	0.0359750069	-0.0483267281	-0.1058508413	-0.0618910572	0.0157558284	0.1017007777	-0.176854515	-0.1062864658	0.0897972715	-0.1211878917	-0.1243143553	-0.0106013522	-0.0724004574	-0.1055372841	-0.0541907512	0.0077994445	0.0103078983	-0.0562157182	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0449147643346066	0.0015300906753453	0.0020173360552332	2.3411774747786523e-06	-0.1511097325566908	-0.0187091480090373	0.0228341512733546	0.000350032219224	0.1752541713875075	0.0367969458376365	0.0013540152229779	0.0307140245887218	-0.0005280420571328	0.0002209842926985	4.883405761945633e-08	2.788284141010392e-07	0.0003139289781401	-8.633448399979551e-09	7.453643127510948e-17	9.855140331608739e-08	0.000268582909968	0.0001014652200121	1.0295190872103858e-08	7.213677952687879e-08	0.0	0.0	0.0	0.0
1544.109295797012	-2.5810949717847507	2384273.517366744	6.662051253372523	2017.3401323483315	0.7375017330971332	4069661.209583184	0.543908806321275	1596.4073705987616	-0.6504884656967533	0.4231352440045162	2548516.492902052	1648.2194871209947	1287.637969013104	0.991907	12.775773	0.1347968932691185	0.0661272940857051	0.1322321681	-0.1638418194	0.0473595728	-0.177316317	0.0262682857	-0.0405572987	0.0340966946	-0.0677290534	-0.1029134308	-0.143487052	0.0021316913	-0.0583666293	0.0179768795	0.0039004978	-0.0316579616	-0.1582760801	0.0352888151	-0.1411190185	-0.0696659176	0.027895308	-0.0628328188	-0.0591291572	0.0317591728	-0.1447494842	0.0610460798	-0.0190439594	0.0221453063	0.0911786565	0.0458184818	0.0527776315	-0.0043944291	0.2020719819	0.1292029277	0.0329079326	0.0333349959	0.0384642799	0.1104749361	0.0232291766	0.1257595039	0.1528947472	0.1651310263	0.0692327692	0.0601779446	0.0668701452	-0.1244382275	-0.0122546296	-0.0299435361	0.0501363391	-0.1250663884	-0.0370062776	0.1100681417	-0.1251708594	0.028970288	-0.0366337777	-0.0091134431	0.0956124953	0.0409234504	-0.0970698568	-0.003132732	-0.0750079576	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0481370242576844	0.0032222599230778	0.0023171731043848	1.0382959011873349e-05	-0.1083483657311603	0.0427613668255305	0.0117393683566132	0.0018285344927875	0.1587749876619426	-0.0164791837255649	0.0002715634962609	0.02520949670705	-0.0010739911100039	-0.0005459490528711	2.980603683308511e-07	1.153456904367409e-06	-0.0003650247134072	-0.0006789536915473	4.609781152657063e-07	1.332430413980085e-07	4.68039984874932e-05	-0.0002217789114805	4.918588557747848e-08	2.1906142744172656e-09	0.0	0.0	0.0	0.0
1537.3839712413348	-6.725324555677162	2363549.4750297773	45.22999037919421	2007.7215828601225	-9.618549488209055	4030945.954282356	92.51649425712668	1595.061423416976	-1.345947181785732	1.8115738161569543	2544220.944472989	1648.2217925731695	1258.5618896170408	1.014669	13.068942	0.1073651713096863	0.0652056628508469	0.0342650395	-0.1320346487	0.0680220228	-0.0213642698	0.0804811784	-0.1095233441	0.0518769414	-0.1788841508	-0.0867701935	-0.1232733015	-0.0573148165	-0.0416109922	0.0273502276	-0.095284366	-0.1510639697	-0.0783112669	0.0143229517	0.1205306549	-0.1298001458	-0.0304215542	0.0696943526	-0.0007595474	0.1225329185	-0.1216575418	0.0307634155	0.0612964375	-0.0181940818	0.0046268481	0.1241654801	0.2205106502	-0.0172135293	0.1376477735	0.0146681952	0.0982291895	-0.0234384416	-0.0196316282	0.0838909467	0.0697998119	0.0095781936	0.0772827101	0.2489635586	0.171755095	0.1198186143	0.0097017635	-0.0959088849	0.0396907436	-0.0693421725	0.0122654468	-0.0778955729	-0.0292672585	0.0480908151	-0.0267806333	0.1269865697	-0.0023923644	0.136514263	-0.0416897454	0.0054450347	-0.0844819774	0.0724765808	0.0549486913	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0494902814610469	0.0013532572033624	0.0024492879590936	1.8313050584524868e-06	-0.1663288426374833	-0.0579804769063229	0.0276652838931246	0.0033617357022846	0.1289190593691671	-0.0298559282927755	0.0008913764542233	0.0166201238686308	-0.0013329728738383	-0.0002589817638344	6.707155399877702e-08	1.7768166823887367e-06	-0.000365100810195	-7.60967878000009e-08	5.7907211134783656e-15	1.3329860160504542e-07	0.0001512563160098	0.0001044523175223	1.0910286635780804e-08	2.2878473132856486e-08	0.0	0.0	0.0	0.0
1530.7839411304617	-6.600030110873149	2343299.474422909	43.56039746443224	2001.8133541154275	-5.908228744694952	4007256.704714858	34.90716689963969	1589.663956610711	-5.397466806264902	29.13264792473144	2527031.4949472207	1644.1037533577346	1216.7664327896182	1.200387	15.460994	0.1958836219467337	0.1456615250891235	-0.1178534404	-0.0594362012	0.0519996828	0.0714593021	0.0335261799	-0.0927637803	0.1173940289	-0.1205753045	0.0368829081	0.0404772867	-0.1148344067	-0.002164974	-0.0940384132	0.02169803	-0.1068776926	-0.1953570212	0.0392779247	-0.0540817621	0.1215327018	-0.0923734159	-0.066052	-0.051554354	0.0820261275	0.0368141322	0.0003428145	0.1265155104	0.0115149446	-0.029167483	0.1213926853	0.0005117287	-0.0927932819	0.2030815271	0.0235788308	-0.1284471295	0.0077161428	-0.0196650243	-0.0627660405	0.1075227641	-0.0355115562	0.0796241723	0.1091004777	0.0630538593	0.1540452432	0.1282647401	-0.0947648964	0.0109816043	-0.0175076081	-0.001988033	-0.010782831	0.0052626222	0.0378773751	0.0796325451	0.1155091789	0.0427641281	0.0087874874	-0.1670742415	0.0303269543	-0.0503949929	0.0282134456	-0.0732883994	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.05050483212311	0.0010145506620631	0.0025507380677835	1.029313045892678e-06	-0.026794330510981	0.1395345121265023	0.0007179361475316	0.019469880074381	0.0881809039112937	-0.0407381554578733	0.0016595973101098	0.0077758718146128	-0.0012259568997801	0.0001070159740582	1.1452418703625336e-08	1.5029703201184344e-06	-0.0005390995278902	-0.0001739987176952	3.027555375957391e-08	2.9062830097143655e-07	0.0001621696982623	1.091338225249998e-05	1.191019121891815e-10	2.6299011034485424e-08	0.0	0.0	0.0	0.0
1527.542927965176	-3.2410131652857217	2333387.396776423	10.504166337555374	2001.959300476828	0.1459463614005471	4007841.040765671	0.0213003404060591	1587.2962298550449	-2.3677267556661263	5.606129989497241	2519509.32131204	1642.6222550199411	1214.1820801785943	1.004717	12.940762	0.1891047149545651	0.1006623399791039	-0.1263358782	0.046832084	0.0812980754	0.1425110091	-0.0425918321	-0.116721735	0.1019051979	-0.0819263685	0.1233747431	0.0854343488	-0.063972634	0.02895529	-0.1218327424	0.0015080755	-0.2139337966	-0.1130519043	-0.048957257	-0.164242641	0.1237390482	0.0032395655	-0.0374568732	-0.0849807713	-0.0496142321	0.1462777707	-0.0175393136	0.0952751479	-0.0229920796	-0.0275279977	0.0335350275	0.0124579198	-0.1809685496	0.1579448008	-0.0972370462	-0.0807201128	0.1157512109	-0.0531248377	-0.1412516195	0.0284940493	-0.1085727518	0.1005092603	0.0618165658	-0.0390031798	0.0288736379	0.0484024791	-0.06937888	0.0492461126	0.0151789107	-0.0611266627	-0.0292758829	0.0389919827	-0.0491830057	0.082708066	0.049701099	-0.0301783186	0.0627687837	-0.2155815618	0.0744192643	-0.00479155	0.0448343879	-0.1863263062	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0424150645092282	-0.0080897676138818	0.0017990376973219	6.54443400466109e-05	0.0393743196746214	0.0661686501856023	0.0015503370498392	0.0043782902673846	0.0294990539262727	-0.0586818499850209	0.0034435595176645	0.0008701941825451	-0.0003359812096559	0.0008899756901242	7.920567290120461e-07	1.1288337324184185e-07	-0.0003650172877478	0.0001740822401424	3.0304626332996225e-08	1.3323762035476026e-07	0.0001029386851277	-5.923101313459999e-05	3.5083129169511566e-09	1.0596372895819764e-08	0.0	0.0	0.0	0.0
1529.8964209326894	2.3534929675133758	2340583.0587826525	5.538929148134914	1995.853003607856	-6.106296868972095	3983429.212010501	37.28686145201841	1588.981335398915	1.6851055438701223	2.8395806939818207	2524861.684246119	1644.3829364926796	1228.8648501423652	1.036782	13.353761	0.1557412404074924	0.0863234904050985	-0.0396413266	0.0855913682	0.1449248547	0.1794439798	-0.0764478225	-0.0449035434	-0.0160669258	-0.0603816783	0.0981552046	0.0458900638	0.0137215497	0.0796390936	-0.076423955	0.078319065	-0.1504912617	-0.0476553572	-0.029110909	0.038074192	-0.092745874	0.09825201	-0.120088605	0.0741111186	-0.1164539062	0.1380105152	-0.048715264	0.0035994032	-0.1420379803	-0.0064280799	0.0600487686	0.002577168	-0.1338615082	0.0700532964	-0.0514442588	0.1471978646	0.0697141166	0.0947480678	-0.0783909865	-0.0893345403	-0.1215537827	0.0881497304	-0.0149176687	0.0732142736	0.0387960069	0.0545553083	-0.1667578037	0.0775164041	0.0138189583	-0.0862321623	-0.0228076061	0.0211399049	-0.0770957649	0.0760078139	0.006747552	-0.0256648175	0.0003951559	-0.0384631709	0.0952788831	-0.0766149305	0.0301620753	-0.0709451338	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.046336527681035	0.0039214631718068	0.0021470737975353	1.5377873407837087e-05	-0.0288152022757373	-0.0681895219503587	0.0008303158821916	0.0046498109038184	0.0608716910411146	0.0313726371148419	0.0009842423595395	0.0037053627702049	0.0004150166007269	0.0007509978103828	5.639977111997601e-07	1.7223877887891116e-07	-0.0001669587041897	0.0001980585835581	3.922720252104089e-08	2.7875208904703748e-08	0.0001990346545965	9.60959694688e-05	9.234435348148542e-09	3.961479373034806e-08	0.0	0.0	0.0	0.0
1532.6271004486869	2.730679515997508	2348945.829029749	7.456610619088385	1993.6497742452736	-2.203229362582306	3974639.422348231	4.854219624144834	1590.7148900294042	1.7335546304891525	3.0052116568903813	2530373.86136126	1644.053856663608	1241.4615756690257	0.938046	12.082046	0.0967929988449702	0.0535406884914329	0.0356028321	0.0284850126	0.1560614073	0.0932033888	0.0256586355	-0.0140810307	0.0151356431	0.0483743297	0.0293503391	-0.0034852556	0.0210645567	0.1138911615	0.0976786542	0.0130734914	-0.1021670386	-0.0569752924	0.025737388	0.0579401981	0.1332752238	0.065718461	-0.0261925687	-0.0072658985	-0.002772179	0.042848996	-0.0075750517	-0.0202332927	-0.1282971849	0.0040676663	0.08213335	0.0205320313	-0.0532625295	-0.0215520117	-0.0191020245	-0.0838299655	0.1591204204	0.0528177392	0.0146114847	-0.12274888	-0.1529392894	0.0735121993	-0.0043891358	0.0437784189	0.0660835869	0.0811258044	-0.0955224392	0.0900017831	0.0641313306	-0.1132570048	-0.0066711043	0.0139059879	-0.1333496684	0.0627815282	-0.1006314603	0.0421360873	0.07015153	-0.0745930177	-0.0488849368	-0.1011975446	0.0211470731	0.0113124247	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0499057431027125	0.0035692154216774	0.0024905831946339	1.2739298726340488e-05	-0.0665948952173209	-0.0377796929415836	0.0044348800690059	0.0014273051987603	0.0805207989986058	0.0196491079574911	0.0003860874435251	0.0064835990713738	-0.0002199910100547	-0.0006350076107816	4.0323466575055603e-07	4.8396044504887123e-08	-8.902222083984057e-05	7.793648334985943e-05	6.074095436942915e-09	7.924955803257345e-09	0.0002019902109494	2.9555563528999896e-06	8.735313355167489e-12	4.0800045319383116e-08	0.0	0.0	0.0	0.0
1533.2402327598368	0.6131323111499114	2350825.6113534383	0.3759312309760317	1991.5124718936872	-2.1373023515864134	3966121.925708104	4.568061342096812	1592.0774588113302	1.3625687819260293	1.856593685479383	2534710.634855143	1645.6923744822425	1246.186485416114	0.8378729999999999	10.791811	0.16163350959746	0.0807939571896246	0.0450491973	-0.0297082572	0.1455537671	0.0873224342	0.115729185	-0.0048428437	0.0218065909	0.0094130744	-0.016622284	0.0007237718	-0.0103154604	0.1070267967	0.1395221261	0.0578750776	-0.0423383882	-0.0984745567	0.0454242299	0.0838186989	0.090554391	0.0050242295	0.0525887361	-0.0312467775	0.0974185822	-0.0165701382	-0.0213115227	0.0200627303	-0.1212996681	0.02694748	0.1342892341	-0.0417827964	0.0145041744	-0.0680532693	0.0617326686	-0.1840431593	0.0716254553	0.0544167452	0.0893418474	-0.0884352334	-0.1505858688	0.0693757832	-0.0149589943	0.0260927193	0.1127783531	0.0697868461	-0.019524988	0.0776023572	0.0874953443	-0.081782051	-0.0198749551	0.0929774302	-0.0178136967	0.0013870349	-0.1664878878	-0.0930188595	0.0587582889	-0.0677625811	-0.1834856008	-0.0969282246	-0.0970641683	0.0803682542	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0464345202104397	-0.0034712228922728	0.0021561646671737	1.2049388367838746e-05	-0.1086540162393276	-0.0420591210220067	0.011805695244936	0.0017689696611438	0.1305167831599618	0.0499959841613559	0.0024995984322625	0.0170346306864244	-0.0009759987429085	-0.0007560077328537	5.715476921347426e-07	9.525735461589722e-07	1.1128837835050476e-05	0.0001001510586748	1.0030234553701468e-08	1.2385103155885095e-10	-0.0002639946279584	-0.0004659848389078	2.1714187009192838e-07	6.969316359089403e-08	0.0	0.0	0.0	0.0
1528.711227958742	-4.529004801094743	2336958.018487125	20.511884488339238	1986.66704305013	-4.845428843557329	3946845.939941547	23.478180677977317	1591.138077536782	-0.9393812745481682	0.882437178971741	2531720.3817874463	1642.2662960663242	1246.170074023337	1.030114	13.267877	0.166707854039171	0.0939548947649844	0.0216376905	-0.0077403373	0.0431293053	0.0908190017	0.2052414081	0.1129452222	0.0608091044	0.0521500509	-0.014668037	-0.1547921542	-0.1042144395	0.1113057612	0.0886277934	0.129300979	0.0340744344	-0.0014582153	0.2070847258	0.0496988814	-0.0845274464	-0.1945061752	-0.0651250745	0.0919491331	0.0133103632	-0.0795760125	0.1222165749	0.073111904	-0.1030309478	-0.0837162141	0.0929707409	-0.0871436587	0.018807664	-0.0801460846	0.3030883393	-0.0646073218	-0.1532898478	0.1728779189	0.1396299316	0.004234536	-0.0913263689	0.0211053024	-0.0828334555	-0.0605193314	0.1478524295	-0.0347959957	-0.0837409059	0.0936532189	0.1206491545	-0.0258859419	0.037711064	0.143539992	0.0307759039	-0.1295478436	-0.1181300899	-0.0169805827	0.1224919522	-0.0762202463	-0.0563204588	-0.1081024967	0.0043267464	-0.0050141022	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	0.0540269643928041	0.0075924441823643	0.0029189128815013	5.764520866231899e-05	-0.1303619903168567	-0.021707974077529	0.0169942485193722	0.0004712361385506	0.2149674166791868	0.084450633519225	0.0071319095017984	0.0462109902337231	-0.0014360891884569	-0.0004600904455484	2.116832180849253e-07	2.062352157202798e-06	-0.0003641497953499	-0.0003752786331849	1.4083405252516464e-07	1.3260507345337408e-07	-0.0004877615944261	-0.0002237669664677	5.0071655282156785e-08	2.379113729970913e-07	0.0	0.0	0.0	0.0
