global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1720.9282006662672	-3.505050181546721	12.285376775160705	2961593.871848436	2164.042570784285	-12.06996732144762	145.68411114081346	4683080.248166658	1820.9361365655927	-5.251383337175639	27.57702695396595	3315808.413450427	1883.2703504602616	1451.1823041811435	0.983176	12.166891	0.0711728172676487	0.0354410108253769	0.0672792292	0.1525765778	-0.0144774473	-0.0344931292	-0.0271856578	-0.0467955337	-0.1082215533	0.1135336832	0.0773655091	0.111379843	-0.1320317703	0.0733627067	0.0582240633	0.110233279	0.0201522233	-0.0250712916	-0.0226811559	-0.1707899287	-0.0074610243	0.0856673861	-0.0003138769	0.0137020004	-0.076355073	0.0851879836	-0.1010564092	-0.0200269643	-0.1637850397	-0.0674222196	0.0476959051	0.0609677527	-0.074317198	-0.0976097163	0.1379033363	-0.0107172631	-0.0443055352	-0.115601267	0.0090961998	-0.0343732174	0.1032057038	0.0223030801	0.0526796889	-0.0947683372	0.0757014623	0.056512922	0.0780119381	0.1075407036	-0.0194339584	0.1174964152	-0.0556940041	0.1449285009	-0.0642543215	-0.0221733893	-0.040233199	-0.1771795598	0.0229975769	0.0346004714	0.0138439377	-0.0272457487	-0.1732337212	-0.0396566161	-0.0271149344	-0.0400077656	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0218399075243382	0.0099875396603863	9.975094846778928e-05	0.0004769815606716	-0.0751491641434967	0.0256786252762707	0.0056473968714662	0.0006593917960791	-0.0402979955129154	0.0143265692851315	0.0016239284423589	0.0002052505874816	0.000737844057971	-0.0001465628397285	2.148066598931128e-08	5.444138538831125e-07	-0.000678670858913	-0.0002764669627116	7.643398147097723e-08	4.6059413473770914e-07	-0.0004612499968434	5.718584770000369e-07	3.270221177168017e-13	2.127515595880365e-07	0.0	0.0	0.0	0.0	0.0
1720.8029776568114	-0.1252230094557944	0.0156808020971659	2961162.8879125486	2161.77910139754	-2.263469386744873	5.123293664731213	4673288.883239157	1818.4972453620865	-2.438891203506273	5.948190302540278	3306932.2313894965	1880.412114525646	1443.037736115059	1.144868	14.167835	0.1554996512777285	0.0855385599124785	-0.0663680816	0.1381011136	0.0131544181	0.0816620903	0.1232827234	0.0319059478	-0.056816007	0.1328595839	0.0252308454	0.1385814246	0.0024027651	-0.1045653363	-0.104758634	0.0434585516	0.0329217961	0.0536170434	0.033038356	-0.0083178309	-0.0742566841	-0.1348038314	-0.0824658011	-0.0213734164	-0.0666182607	0.1193553927	-0.1571778043	-0.0308646976	0.0641836002	0.0463366998	0.0757372408	-0.0048446947	-0.0624365621	-0.0010009453	-0.0049135504	-0.1796396869	-0.0004571149	-0.138328953	0.0224222307	-0.0171269538	0.0116897643	-0.1201166705	-0.0474122019	-0.0647557571	0.1405944923	0.0991483648	0.0786608923	0.1583566576	0.1746518691	0.1831755021	0.023483447	0.0319825753	0.0328157467	0.074301466	0.0101380064	-0.1309242654	-0.0641553903	-0.0541973157	0.0690360704	0.0040089554	-0.1481847882	-0.0509821568	-0.0348285918	-0.0744654347	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0054666697016898	-0.0163732378226484	0.000268082916797	2.988447762737325e-05	-0.0017490174013943	0.0734001467421024	3.05906187038007e-06	0.0053875815417621	-0.0223398970585577	0.0179580984543577	0.0004990710005869	0.0003224933000964	0.0003237987649733	-0.0004140452929977	1.714335046535513e-07	1.0484564019823439e-07	-0.0011185578720804	-0.0004398870131673	1.935005843533363e-07	1.2511717131930324e-06	-0.0003598189378361	0.0001014310590073	1.0288259731342374e-08	1.2946966802549918e-07	0.0	0.0	0.0	0.0	0.0
1719.218583562603	-1.5843940942083918	2.5103046457624303	2955712.5380670032	2161.583346805057	-0.1957545924833539	0.0383198604783239	4672442.565184951	1817.8519637303325	-0.64528163175396	0.4163883842790533	3304585.7620382262	1879.8031117564008	1472.078613699087	1.008849	12.484591	0.0813354892400198	0.0488305883101413	-0.1148322256	0.0071854331	0.1000367092	0.0918444575	0.05548868	0.0097946463	-0.016484444	0.0743520373	0.0116129639	0.1289996322	0.0094504236	-0.1240019925	-0.0588084758	-0.0828054952	-0.1536850011	-0.0178671036	-0.0229674729	0.003351276	0.0400292688	-0.0487097022	0.0150195746	0.0662944477	-0.1343482703	-0.0710952465	-0.1424704745	-0.0242091446	0.091244317	-0.0068569755	0.1253220624	0.0866592831	0.0336755073	-0.0069612753	-0.0448127291	-0.103197155	0.0793995278	-0.0157704395	0.0494559444	0.0671830946	-0.0393988937	-0.1276992464	-0.0067229062	-0.0595439755	0.086801638	0.0776951301	0.1457667402	0.0590492786	0.0758794837	0.1125767914	0.0226870782	-0.0602878342	-0.072786222	0.0701261192	-0.0468234848	-0.1252300104	-0.1209832586	-0.0823219632	0.0376986047	0.1881903067	-0.0288591128	-0.0712088461	0.0332242752	0.0331478992	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0121068347180965	0.0066401650164066	4.4091791445111374e-05	0.0001465754468913	-0.0111716524423997	-0.0094226350410053	0.0001248058182937	8.878605111598283e-05	-0.0647263760711354	-0.0423864790125777	0.004189503759302	0.0017966136030836	0.0005217051270359	0.0001979063620626	3.9166928144852943e-08	2.721762395755446e-07	-0.0010566452568732	6.191261520719997e-05	3.833171921794809e-09	1.1164991988726308e-06	-0.0005577241639669	-0.0001979052261307	3.9166478529883074e-08	3.110562430725775e-07	0.0	0.0	0.0	0.0	0.0
1718.2501721281471	-0.968411434455902	0.937820706384938	2952383.654018407	2162.5736488136085	0.99030200855168	0.9806980681414916	4676724.786543005	1818.631501760542	0.7795380302095509	0.6076795405429868	3307420.5391958044	1880.1057454040783	1457.3961589573364	1.01339	12.540786	0.1322555265534251	0.0994802972564093	-0.1550964523	-0.0548557794	0.045451376	0.0568853286	0.0083332735	0.043004261	0.0987862375	0.1540513351	-0.0919465312	0.0987668223	0.0695901321	-0.0808020398	0.0072790142	-0.0189448835	-0.0658935401	0.0766629894	0.220882719	0.0422285137	-0.1544493599	-0.1469205267	0.0341738785	0.0650579337	-0.172171036	0.007338764	-0.0979086101	0.0467735228	0.089812491	-0.0304096207	0.068077468	-0.00802872	0.0755146954	-0.0373037842	-0.121502888	-0.1041008506	0.1363273063	-0.2442831866	0.1449261406	0.0581255972	-0.149816908	-0.0962258704	0.0165416716	-0.0305899129	0.1913438303	0.1647366688	0.0126575791	0.0357488182	0.0770450434	0.1441468644	0.0781989507	-0.1272648041	-0.0783084733	0.0653228396	0.0172998037	-0.0462613739	-0.0203492974	-0.1209104504	0.1442001166	-0.1173745003	-0.0753423788	0.0164188382	0.1292801654	0.1424969395	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.0118880466776403	-0.0002187880404561	4.786820664666312e-08	0.0001413256538097	0.0848554984166298	0.0960271508590295	0.0072004556115346	0.0092212137021028	-0.0892653717620248	-0.0245389956908893	0.0079683065958124	0.0006021623095174	0.0005861391724418	6.44340454059e-05	4.151746207369583e-09	3.435591294707582e-07	-0.0011521843515922	-9.553909471899996e-05	9.127718619726046e-09	1.3275287800539382e-06	-0.000627162863103	-6.943869913610004e-05	4.82173293771382e-09	3.933332568555523e-07	0.0	0.0	0.0	0.0	0.0
1720.4558340069648	2.2056618788176365	4.864944323669346	2959968.2767686006	2147.0477030986062	-15.525945715002308	241.05499034519852	4609813.839381001	1817.0679854872803	-1.5635162732617118	2.444583136754192	3301736.063882803	1878.5090251552408	1449.265447527593	1.465194	18.131899	0.3570749073367993	0.2522107208689972	-0.1286606701	-0.0886382022	-0.0515415486	-0.0048495355	0.1706867706	-0.0220495531	0.2514343435	-0.0613391174	-0.0145721277	0.1360405255	0.119466621	-0.0652255412	-0.0181862356	-0.0537808979	0.1718999486	0.1741502726	-0.0265332713	0.0985456984	0.0491223542	0.1572306734	0.2182502119	-0.1021770894	-0.0655406939	-0.3119824042	-0.1468973726	0.0888712584	0.1493937985	0.102939872	-0.1729974413	-0.0744065217	0.1694017292	0.1221453772	0.058154193	0.139622435	-0.2248291409	0.1431325681	0.1839820365	0.2510045291	-0.1496249905	0.1117576626	0.1990877769	0.5195727886	0.2469431039	-0.0229508468	-0.2258315387	0.1725782883	0.0550104451	0.1287751741	0.2802390487	-0.1981468637	0.0608023796	-0.1523600365	0.074743579	-0.1088668308	0.0915628592	0.4090656966	-0.0280964871	0.1002407834	0.1926256708	0.1269110878	-0.016431597	-0.0212450838	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.003046056205278	-0.0088419904723623	7.818079551334571e-05	9.27845840571261e-06	0.0513079530478819	-0.0335475453687479	0.0026325060459636	0.0011254378002681	-0.2181098663774889	-0.1288444946154641	0.047571913811206	0.0166009037927143	0.0038612839181774	0.0032751447457356	1.0726573105519508e-05	1.4909513496775415e-05	-0.001309667985367	-0.0001574836337748	2.4801094906915373e-08	1.7152302318952566e-06	-0.0003429737050089	0.0002841891580941	8.076347757823337e-08	1.1763096232753197e-07	0.0	0.0	0.0	0.0	0.0
1729.3378499598564	8.882015952891607	78.89020738742099	2990609.3993037785	2180.618176022092	33.570472923485795	1126.976652306493	4755095.629597915	1826.177931128081	9.10994564080056	82.99110957834114	3334925.836139238	1890.43597508684	1500.3965886200176	1.988921	24.613071	0.3441653854664384	0.1879120446310634	0.0960299194	-0.1226099915	-0.0140587049	-0.2025805348	-0.1797550092	0.0155574187	0.1415182353	-0.1769360801	-0.0017487474	-0.0259093918	-0.0320174717	0.2716153479	-0.0229801128	-0.0075181801	0.0675471534	0.093898503	0.2113087903	0.0637662954	-0.0238215716	-0.0216312643	-0.0911466233	0.1366835555	0.182280268	-0.1242677866	0.0859082193	0.1378948058	-0.2089574605	0.1433300498	-0.143574494	-0.0344701705	0.1415790286	0.0400896469	0.0111404189	0.0177406255	0.0801442767	-0.0369498044	-0.1518498073	0.277103365	0.0597658743	0.2206199702	0.1313738459	0.0905241731	-0.0790722245	0.0959461598	0.0441676774	-0.0146837108	0.1516253555	0.0670932052	-0.3405111509	0.0023433291	-0.2560359472	-0.3746653559	-0.1571883865	0.2014682364	-0.1787291235	-0.1051496566	-0.1912188915	0.1064748981	-0.0277227324	0.05306693	0.0153098519	0.1510190055	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0242494610478019	-0.0272955172530799	0.0007450452621131	0.0005880363611088	-0.0904431183197971	-0.141751071367679	0.0081799576514088	0.0200933662338848	-0.1268100696537573	0.0912997967237315	0.0160807937655907	0.0083356528817947	0.0027629699283499	-0.0010983139898275	1.2062936202508015e-06	7.634002824965852e-06	-0.0015890650289023	-0.0002793970435352	7.806270793626629e-08	2.525127666080268e-06	-4.430473593274075e-05	0.0002986689690761	8.920315308901577e-08	1.962909626069889e-09	0.0	0.0	0.0	0.0	1.0
1726.6244788810889	-2.7133710787675227	7.36238261109203	2981232.0910713915	2162.3287448367555	-18.289431185336525	334.5032930831602	4675665.600747298	1825.148633589656	-1.0292975384249985	1.0594534226077612	3331167.534694188	1886.2824194541963	1459.1456561910695	1.47919	18.305098	0.2259466846308255	0.1377849537681253	0.1331983875	0.1036436368	-0.0903860827	-0.0106701069	0.0025860348	-0.0976619957	-0.074857776	-0.0887250713	0.0860099867	-0.0260582452	-0.1206189049	0.098827186	-0.0314791905	0.1450825793	0.0858359944	-0.0216565147	0.0990414689	0.0536718822	-0.0486328318	0.0868297181	0.0908292958	0.1165421894	0.0432333048	-0.1428570501	0.0023093931	-0.0898971495	-0.1564032425	0.0564293528	-0.0977344695	-0.047834068	-0.1366999391	0.0074399639	0.0461142494	0.0718749404	0.0380048216	-0.0726896271	-0.0075234704	0.1794660175	0.1558690697	0.0553298437	0.004466115	0.1374657459	-0.1172751095	-0.1143330531	-0.0084243686	0.0793845716	0.080269628	0.0290542973	-0.0011952469	-0.1773289895	-0.1970849087	-0.0426437062	-0.1118875344	-0.0212287113	0.0157804153	-0.0458379098	0.0050039663	-0.1175785229	-0.0496986346	-0.0249471746	0.0440007469	0.0543804805	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0015387029017261	0.025788163949528	0.0006650293998877	2.36760661978032e-06	-0.1208278212468769	-0.0303847029270798	0.0145993623872672	0.0009232301719668	-0.0371469335952525	0.0896631360585047	0.00137989467553	0.0080394779678459	0.0013818858008785	-0.0013810841274714	1.9073933671534382e-06	1.9096083666696134e-06	-0.0014796089387214	0.0001094560901809	1.1980635677689322e-08	2.189242611544268e-06	-0.0001559781521947	-0.0001116734162619	1.2470951899616824e-08	2.4329183962072996e-08	0.0	0.0	0.0	0.0	0.0
1727.9606477739792	1.3361688928903277	1.785347310327764	2985848.0002554697	2167.5130660598343	5.1843212230787685	26.877186544064937	4698112.891540104	1827.1449625714224	1.99632898176651	3.985329403440911	3338458.7142501245	1887.057608753317	1464.2301919174968	0.978661	12.111013	0.0847214728211566	0.0478929490243297	0.0703691239	0.1685809393	-0.0218676576	-0.0482380271	0.1282594475	0.034539889	-0.1188822046	-0.0741414544	0.0806557623	-0.0706300567	-0.1691307483	0.0085574145	-0.1739350512	0.1132867753	-0.0481781311	-0.1120922671	-0.0708906599	0.1047486406	0.068836221	0.1054899259	0.085972545	-0.0507922126	0.2068426543	0.1061624018	0.0062653388	-0.1868875281	-0.0736379778	0.1626935162	-0.0467992981	0.0136455831	-0.1351061363	0.0082647441	-0.0425730408	0.0896667836	0.011377595	0.1626502933	-0.1383312385	-0.0615965423	0.1422339416	-0.0356445219	-0.0582824837	0.1350907434	-0.1118752754	-0.1516672495	0.0937387289	0.1229124981	0.0759310148	-0.1245981852	-0.0230797979	0.0422533179	-0.0790421844	-0.027716051	-0.1886232446	0.0432359145	0.0627469532	0.0225359512	-0.1114201716	0.0182137431	-0.1162136486	-0.092788117	0.0019559721	-0.0271258595	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0403328326881222	-0.0418715355898483	0.0017532254926519	0.001626737392648	-0.1089172013481345	0.0119106198987423	0.01186295674951	0.0001418628663723	-0.0262191055301315	0.010927828065121	0.0006874414948001	0.0001194174262208	0.0012148680020348	-0.0001670177988436	2.7894945130594615e-08	1.475904262368027e-06	-0.0013016287241236	0.0001779802145977	3.167695678827892e-08	1.694237335463631e-06	-0.0002112099241021	-5.523177190740002e-05	3.050548628031062e-09	4.4609632039214855e-08	0.0	0.0	0.0	0.0	0.0
1724.0178294124853	-3.942818361493892	15.545816631733375	2972237.476132137	2173.615828230574	6.102762170739879	37.24370611261372	4724605.768734485	1822.31078551867	-4.834177052752466	23.36926777735852	3320816.599017672	1884.2541265688867	1477.286173737315	1.206641	14.932286	0.2985696304829227	0.163574711604722	-0.028324879	0.093902046	0.1008204509	0.0125539747	0.0156405313	0.0998871885	-0.0670090484	0.0262405542	0.0183975364	-0.0299893177	-0.0641936476	-0.1160847255	-0.0101608422	0.029010771	0.0144463357	0.0266068547	-0.0268016333	-0.0507634344	-0.1344665487	0.0264128854	-0.0208565453	-0.0040315767	-0.1596864705	0.0108483586	0.0047910939	-0.0976591631	0.03530709	-0.0275658167	0.0785960023	0.0621137439	-0.0244328661	-0.087245202	-0.0172426413	-0.0050472723	-0.119936653	-0.1737454675	-0.0401272831	0.076505355	0.0052697072	-0.0616751718	-0.1275372745	0.0597227906	-0.0302205423	-0.321539305	0.0111105023	-0.0839063168	0.1440272838	-0.0079630998	-0.0524789218	-0.0546545488	-0.0574300419	-0.0205232588	-0.0014491507	-0.1783988311	-0.0289543795	-0.0166480406	0.2365622339	-0.0091110078	-0.0560367063	0.0555500341	-0.0860936596	0.0985222468	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.009789398105866	0.0501222307939882	0.0025122380197658	9.583231527513282e-05	0.0346221531471684	0.1435393544953029	0.0011986934885459	0.0206035462889282	-0.0768005348517562	-0.0505814293216246	0.0058983221535158	0.0025584809922185	0.0006979941912973	-0.0005168738107375	2.671585362263051e-07	4.871958910847718e-07	-0.0009300047492957	0.0003716239748279	1.3810437866688765e-07	8.649088337125579e-07	-1.3175392227362007e-05	0.0001980345318747	3.921767581484662e-08	1.7359096034483118e-10	0.0	0.0	0.0	0.0	0.0
1719.6878809904326	-4.3299484220526665	18.748453337636377	2957326.4080253644	2167.534796637458	-6.081031593116222	36.97894523647762	4698207.0946341865	1820.3939600405488	-1.9168254781211544	3.674219913574393	3313834.169752111	1883.057017459145	1485.5311051962583	1.176325	14.557118	0.1014583695723646	0.0604356854171556	-0.1064108744	-0.024031126	0.1498331564	0.0390827529	-0.0456448423	0.0754127966	-0.0099360824	0.0832242354	-0.0050127222	0.0120126868	0.1478406912	-0.0306307584	-0.0540646041	-0.0121175822	-0.0413212188	-0.0996870742	-0.1597929892	-0.0021327494	-0.0853598964	-0.004166008	0.0481527019	0.0919227419	0.1332524876	0.0084947367	0.01082614	0.0790273684	0.1153878184	-0.0062419307	0.1498135815	-0.0077943219	-0.1154241308	-0.048296005	-0.0423934297	0.021205355	-0.0843555451	0.0289600279	-0.1256444947	-0.0069827722	-0.1039619971	-0.046904979	-0.1864668373	0.1134870439	-0.0652682469	-0.1213575165	0.1709904427	-0.0279766266	0.0237102646	-0.1177677971	-0.0053970275	-0.0443367166	0.1272076151	0.0551812275	-0.1493166209	0.0049542801	-0.0347735242	-0.0606642609	-0.0194439817	0.1664704849	-0.0234318692	0.1055717372	-0.0602714866	-0.0062777193	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0398722340065944	-0.0496616321124604	0.0024662777040733	0.0015897950446766	0.0668387590388306	0.0322166058916622	0.0044674197098508	0.0010379096951786	-0.0883276094387639	-0.0115270745870077	0.0078017665891668	0.0001328734485344	0.0006129884601803	-8.500573111700003e-05	7.225974322735708e-09	3.757548523142152e-07	-0.0008670081861978	6.299656309790007e-05	3.9685669621477056e-09	7.51703194933999e-07	-2.6234237637149413e-05	-1.3058845409787404e-05	1.7053344343672555e-10	6.882352244024268e-10	0.0	0.0	0.0	0.0	0.0
1718.3663685472304	-1.3215124432022094	1.7463951375382727	2952782.9765541963	2166.111404831345	-1.4233918061127042	2.0260442337087863	4692038.618140424	1819.5624797181315	-0.831480322417292	0.6913595265671638	3310807.617597996	1882.779056983658	1487.1137738334237	0.955664	11.826429	0.0531132150565416	0.0303047900633028	-0.1149341948	-0.0885286527	0.0680027739	-0.0263763747	-0.08596282	-0.0010167698	0.0387276562	0.1479586721	-0.0768115886	0.0427381598	0.1301112302	0.0109542969	-0.020719318	-0.0624404545	0.0320369181	-0.0775752027	-0.050030068	0.0096759309	0.0996316019	-0.0131326184	-0.1365459232	-0.0534052304	0.0541869228	-0.1075265578	-0.0007626549	0.1115803366	0.0402141847	-0.0518020049	0.144113277	-0.0906511615	-0.0113260802	0.0768901071	0.0545237127	0.0065826521	0.0233594946	0.1166459475	-0.1645055791	0.0267149731	-0.0987839515	0.0208493745	-0.1513842937	0.0940694183	-0.0029141933	-0.0596244821	0.0701811846	-0.1044414404	-0.1506483455	-0.0723500615	-0.0348172283	-0.0345798269	0.1337630395	0.009667413	-0.0848812897	0.0635212386	-0.0608818375	-0.0546267145	0.1732839106	0.0201293321	-0.0569003267	0.2036601787	-0.032992713	0.1130299238	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0265126044220664	0.0133596295845279	0.0001784797026357	0.0007029181932409	0.0640165275220425	-0.0028222315167881	0.0040981157959804	7.964990734352098e-06	-0.0877488757976436	0.0005787336411203	0.0076998652037502	3.3493262736436895e-07	0.0009329940936675	0.0003200056334872	1.024036054635442e-07	8.704779788184398e-07	-0.0004600126015432	0.0004069955846545	1.6564540592833965e-07	2.116115935785429e-07	-2.628542577745352e-05	-5.118814030410706e-08	2.6202257077929498e-15	6.90923608302018e-10	0.0	0.0	0.0	0.0	0.0
1716.872132751593	-1.4942357956374508	2.2327406129642857	2947649.920219004	2159.1240506558806	-6.9873541754645885	48.82311837338242	4661816.666120658	1818.4498527005592	-1.112627017572322	1.2379388802318805	3306759.8667866853	1881.749901107595	1458.2390632397262	1.097116	13.576905	0.111306628262937	0.0774096612269329	-0.0594282869	-0.0488957981	-0.1076560182	-0.0710027191	-0.0890525579	-0.0792344069	0.0692963705	0.1856700593	-0.0621476799	0.0981680163	0.0566183157	0.1387481912	0.0098550661	0.0272571674	0.1144968576	-0.1336582613	-0.1992786662	-0.0988160588	-0.0137400285	-0.1106726693	0.0212799565	-0.0596865069	0.0824385759	0.0021162963	-0.0409505435	0.1482323848	-0.085927731	-0.0154110607	0.068769573	-0.1658926599	-0.0297966558	-0.0918556916	0.0681760281	-0.0211398841	-0.1492013118	0.0716781425	-0.0868387963	-0.1562153764	0.0155909124	0.089032453	-0.150215521	0.1615399135	-0.0808959955	0.0396438549	0.1641407543	-0.0846026887	-0.1092883134	0.0025546787	0.0450207637	0.0508312499	0.1080262799	0.18414144	-0.1124754074	0.0943715704	0.0632852764	-0.0045442145	-0.0708524896	-0.0436759456	-0.120756151	0.1840089893	0.0456157847	0.0612421867	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0264773602575729	3.52441644935024e-05	1.2421511308450551e-09	0.0007010506062093	-0.0076844765114998	-0.0717010040335422	5.9051179255792136e-05	0.005141033979418	-0.0589320560952444	0.0288168197023991	0.003472987235613	0.0008304090977605	0.0010789925994938	0.0001459985058263	2.131556370351217e-08	1.164225029762388e-06	-0.0005290144841059	-6.900188256269996e-05	4.761259797196637e-09	2.798563243938315e-07	-2.6214606916413275e-05	7.081886104024503e-08	5.0153110790375325e-15	6.872056157820626e-10	0.0	0.0	0.0	0.0	0.0
1718.3105456493547	1.4384128977617363	2.069031664447316	2952591.131289783	2140.593872688912	-18.53017796696849	343.36749548752465	4582142.127793315	1820.5376700644167	2.087817363857539	4.358981344825043	3314357.408123575	1881.940154385466	1432.6178914625311	1.107262	13.702459	0.2036831399847592	0.1228000294462057	-0.0116572097	0.0216723991	-0.2188284223	0.0212505033	0.0275736735	-0.2149515419	0.0754135771	0.0440878881	0.0237096058	0.0483321109	-0.1186089331	0.0696962272	0.0341995165	0.0513707948	0.1246166837	-0.0473328053	-0.0915030088	-0.0683398311	0.017601597	-0.0514453283	-0.0378356727	-0.0521634182	-0.0983972897	-0.1042102051	-0.0490869515	-0.0023014386	-0.131592872	0.0203103878	-0.12000225	-0.1155479639	0.0392189829	-0.1399979351	0.0858495877	0.0280209427	-0.1288755485	0.0728952141	-0.0332942065	0.0183275827	0.1220301382	0.0120063773	-0.0145000434	0.1362956192	-0.0619200352	-0.0185183025	0.0221474899	-0.1475913515	-0.1642632377	0.0570985357	0.0212050838	0.1247741453	-0.1058457524	0.1250641376	0.1060977246	0.0300955767	-0.0252760113	0.1246166308	0.0447227227	-0.0993204937	-0.0392166341	-0.1071467292	-0.1488318267	0.0971275462	-0.0509612127	-0.0888661936	0.1211199807	-0.0067565429	-0.0024938591747911	0.0239835010827818	0.0005752083241877	6.219333583689747e-06	-0.1242668233516894	-0.1165823468401896	0.0154422433859199	0.0135914435947662	-0.0288434191125759	0.0300886369826685	0.0008319428261037	0.0009053260754748	0.0012678705085047	0.0001888779090109	3.5674864512329833e-08	1.6074956263359668e-06	-0.0005737876925815	-4.477320847560008e-05	2.0046401971995472e-09	3.29232316158002e-07	-0.0004531365910123	-0.0004269219840958	1.8226238050436857e-07	2.0533277011424845e-07	0.0	0.0	0.0	0.0	0.0
1720.1221091838966	1.8115635345418468	3.281762439681749	2958820.0705032567	2153.5787271035683	12.984854414656184	168.60644416981617	4637901.333833026	1820.3542432133456	-0.1834268510710899	0.0336454096938558	3313689.5707848324	1882.143836105926	1447.9392921958445	1.002518	12.406247	0.1527530308184745	0.0760008421078351	0.090105747	-0.0178995338	-0.1490917107	0.1248429804	0.0749036657	-0.1423816962	-0.0368093817	-0.1008736414	0.0296714237	0.0160697645	-0.1193933249	0.0182879839	0.0711224006	0.1646579067	-0.1125434664	0.006027631	-0.0279312583	-0.0066640391	0.0155275572	-0.0302109116	-0.0059074165	0.0188938281	0.049403718	-0.1761150663	-0.0349332877	-0.0531155502	-0.068005717	-0.007132329	-0.1883372468	-0.0041340108	0.0164150059	-0.1791403335	-0.108509993	-0.0812741087	-0.0078690288	0.1130905729	-0.068774287	0.0455750817	0.0884023434	-0.0690601686	-0.0662661598	0.1106552306	-0.1848958462	-0.0210090092	0.0345944009	-0.0561864543	0.0598851771	0.149725059	0.0027403182	0.1593707416	-0.0130468711	0.1385284324	0.0124187617	0.0164046749	-0.0074650121	-0.0080939576	0.0501669926	-0.0345064923	0.0354967339	0.054206947	-0.1066749465	0.0179078743	-0.0540487397	-0.0838433825	0.1242524367	-0.0201956026	-0.0239204155166135	-0.0214265563418224	0.0004590973166692	0.0005721862784874	-0.0702932710735098	0.0539735522781796	0.0049411439582139	0.0029131443455253	-0.0291486397050704	-0.0003052205924944	0.000849643196656	9.31596100826935e-08	0.0004809884994483	-0.0007868820090564	6.191832961766366e-07	2.313499366015273e-07	-0.0009010064578356	-0.0003272187652541	1.070721203344178e-07	8.118126370614549e-07	-2.6283333203239243e-05	0.000426853257809	1.822037037022085e-07	6.908136042724983e-10	0.0	0.0	0.0	0.0	0.0
