global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
1714.9231752929772	11.036280428651708	2940961.4971569474	121.79948569984072	1941.423736752843	45.11743344639899	2035.5828007902423	3769126.125627373	1772.563500157299	12.142450483693665	3141981.3620898947	147.4391037489525	1799.3666015103888	1330.3512356020583	2.033565	32.751476	0.7883974058779158	0.4878380336111265	-0.0410350117	0.1782108612	-0.1484951343	-0.1144410686	0.2226013299	-0.0321342355	-0.0787661662	0.0910940659	-0.1392978748	-0.016010075	-0.1347573152	-0.2038139582	0.0689254201	-0.1350226839	-0.1320917357	-0.052003135	-0.0198695015	-0.0024820462	-0.0031517973	-0.0302311777	-0.0030151115	0.0515121569	-0.0242273386	-0.0635177855	-0.0755457181	0.0560388297	0.1199353859	0.1820672643	-0.1820245202	-0.1336867787	-0.0353678174	0.1036982832	0.0037530837	0.0296483401	0.0019323581	-0.015523875	0.0302468614	-0.0193599875	-0.071647087	0.0597910797	0.0320578002	-0.1609487673	0.0876857512	0.117395874	0.1150902149	-0.0287201521	-0.2199664032	-0.0766552151	-0.0154684253	0.0272837582	0.1903063414	-0.1333934311	-0.0686196241	0.234086912	-0.0608658698	-0.1719165481	0.0403285504	0.0504088502	-0.0371484428	0.0191417273	0.2170992987	0.0184426812	0.2041647818	0.1212577491	-0.0171563928	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0342217185429234	0.0697832620030708	0.001171126020031	0.0048697036557892	0.3118883713668765	0.437461706321514	0.1913727444977306	0.0972743561938826	-0.167751274746891	-0.2086202235542629	0.0435223976758306	0.0281404901792069	0.0018629159833052	-0.000408077211236	1.6652701033023258e-07	3.4704559608539803e-06	0.0008525961750442	0.0008763882990946	7.269202377000001e-07	7.680564507900295e-07	-0.000971795175489	0.0001661787696506	2.7615383482587207e-08	9.443858631036964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.2751859723323	-1.6479893206449103	2935311.8628685297	2.7158688009596736	1935.4350488425712	-5.988687910271892	35.864382886636726	3745908.828288246	1770.8033334207214	-1.7601667365775029	3135744.4456539387	3.0981869405538967	1796.7758996855614	1322.990819821064	1.444269	23.260597	0.6810861830161378	0.3707407864900027	-0.0615377078	-0.0516997801	-0.0711435737	-0.0855976085	0.2267848844	-0.1611155917	0.0391616468	0.0285294215	0.202054619	-0.1494117889	-0.2797108051	0.003879837	-0.1185520267	-0.1119880819	0.1454043054	0.0597352198	0.0983382754	-0.0591210918	-0.0166411832	-0.0143267629	0.0984014098	0.0581692609	-0.1222976946	-0.0205045485	-0.0566856761	0.20379113	0.2399825558	0.0365419756	0.0285626438	-0.1168107183	0.1162793065	-0.1997441616	-0.024810777	-0.1368171347	0.0357502128	0.0518999911	0.0593774262	0.0292970919	-0.0745464627	-0.0603012379	-0.0467315912	-0.286046263	-0.2281437837	0.2720840533	-0.1086484246	-0.1319262747	0.0370806297	0.1087233286	-0.011064824	-0.1429547349	0.1854379364	0.0945626461	0.0262073114	-0.1608355865	0.1991253319	0.1563778178	0.0999108957	-0.0045583857	-0.123231332	-0.1006099945	-0.0223701403	-0.0638984051	-0.005145326	0.222836901	-0.0364595544	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.1361034615874672	0.1018817430445438	0.0185241522560911	0.0103798895657944	0.6130575156061582	0.3011691442392816	0.0907028534418212	0.3758395174411948	-0.2090737996399383	-0.0413225248930473	0.0017075510635365	0.043711853695881	-0.0019858706013224	-0.0038487865846276	1.4813158174009388e-05	3.943682045196591e-06	0.0010222548695695	0.0001696586945252	1.0450050183585551e-06	2.8784072628029043e-08	-0.0002559850378566	0.0007158101376323	5.123841531373153e-07	6.552833960644494e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1713.192033897424	-0.083152074908412	2935026.945009592	0.0069142675615741	1907.7317017323871	-27.70334711018404	767.4754411073425	3639440.24579475	1772.2994881239513	1.4961547032298768	3141045.47560442	2.2384788959968804	1796.3329287338663	1328.5966046373128	1.587926	25.574257	0.9889708620817308	0.5799148573218634	0.0906615764	0.005271836	0.1074393742	0.045906209	0.0304520215	0.1157737997	0.1110806029	-0.0594387765	0.0987665693	-0.1309378555	0.0363199189	-0.0413515057	-0.1071907618	0.0745197754	0.2134495574	-0.0787164928	0.0270992481	0.0084784274	0.0854159658	0.0600593519	0.0467796717	-0.0106812258	-0.2217843699	-0.0586835428	0.0465567184	0.0930110276	-0.0854219779	0.0838937116	0.1636226363	0.0881527723	0.1362141745	-0.1040189954	0.1369739617	-0.0179423518	-0.0753282204	-0.0089134755	-0.0078372515	0.0393165007	-0.1275746836	-0.0105467315	-0.0387204888	0.0314255158	-0.1732495465	0.0659278838	-0.0024913087	0.1461388369	0.0968545316	-0.1349093938	0.0667360409	-0.1013739733	0.0185543937	-0.1436899066	-0.0830802392	-0.129788901	-0.1647151636	-0.0322254456	0.080087426	-0.1032762863	0.232158972	0.0894398703	0.234487894	0.1211162956	-0.054777706	0.0134405949	-0.0424728179	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.0324865380466974	-0.1036169235407697	0.0010553751542595	0.0107364668440537	0.1252464386904108	-0.4878110769157474	0.2379596467617012	0.0156866704046308	0.0991098713498104	0.3081836709897487	0.0949771750647176	0.0098227665989759	-0.0003138284530457	0.0016720421482767	2.795724945613762e-06	9.848829794105713e-08	0.0010730498495179	5.079497994840004e-05	1.151435979550388e-06	2.5801299879583623e-09	-0.0003203317223408	-6.434668448420002e-05	4.140495804109187e-09	1.0261241233782341e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1697.4125281570775	-15.779505740346394	2881209.2907446017	248.9928014096248	1895.2210050503884	-12.510696681998752	156.51753146897457	3591862.657984204	1766.2379240509647	-6.0615640729865845	3119596.404355861	36.74255901092171	1790.9545142826173	1308.7218698611553	1.526227	24.580578	0.1955865220870073	0.1469448052978127	-0.1385701029	-0.0209016133	0.0167941793	0.1892087507	-0.183990764	0.1487762609	-0.2341669973	0.0477482573	0.0538729889	-0.0474054012	0.2897432058	0.150402457	-0.1624035488	-0.1170878973	0.0898076761	0.0228786717	-0.0009164716	-0.0828098494	-0.0146242698	-0.0001479474	-0.0304600895	-0.1947859144	0.1958285613	0.0899833023	0.0478329025	-0.0155838252	-0.28399286	-0.1457805814	0.1005853244	-0.1703454999	0.0834325767	-0.058588153	0.0253448823	-0.0652714298	0.0213046872	0.085946487	-0.1481852252	0.1215423086	0.2054994241	-0.0518730264	-0.0772020489	0.1306211676	-0.0499428288	-0.0106411559	-0.1548940908	0.142927449	-0.1791583298	-0.0886198856	0.0615102193	0.0106873352	0.2333044026	-0.002264997	-0.0325434964	-0.0941032006	-0.1196436734	0.2174112623	0.0796897978	-0.1744546362	0.0831833018	0.13136098	0.015636234	0.0537710194	-0.0243995571	-0.0423958677	0.1298279245	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.018684584454661	-0.0138019535920363	0.0003491136962433	0.0001904939229567	-0.0176872421103553	-0.1429336808007661	0.0204300371072552	0.0003128385334703	0.0988280201762847	-0.0002818511735257	7.94400840178184e-08	0.0097669775719641	-0.0007489500221448	-0.000435121569099	1.893307798952628e-07	5.609261356706963e-07	0.0011750372505106	0.0001019874009926	1.3807125400875105e-06	1.040142996124578e-08	-8.605996201901765e-05	0.0002342717603217	5.488325768426664e-08	7.406317062714761e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1691.5225140087775	-5.890014148299997	2861248.415398575	34.69226666717414	1856.2382101025105	-38.98279494787789	1519.658301948294	3445620.292644572	1762.6103282954068	-3.627595755557877	3106795.169413642	13.159450965741526	1785.515793481784	1274.6848615263375	1.389727	22.382187	0.3542504269232155	0.243986717746828	-0.1645200865	-0.2607377306	0.1647149825	-0.0015596265	-0.3480955719	-0.1206135759	-0.0682542041	-0.0485567933	-0.0074791222	0.1349333485	0.1849934786	0.2329507967	0.0564578939	-0.0980397658	0.0518223458	0.0914607679	0.0027654565	-0.0322162708	-0.132435453	0.0268999011	0.0647420973	-0.0611922246	-0.1952030677	-0.0023287255	0.013342877	-0.1412370947	-0.1092962309	-0.3148786787	-0.0753262773	-0.0276206468	0.0326748609	-0.0814697071	-0.0861865108	-0.0563517895	-0.0210168658	0.1282527987	0.0960530261	0.1149868978	-0.1432438605	-0.0929815412	0.0250541222	0.0882251063	0.0772562541	0.0313942235	-0.3213475432	-0.0197117102	0.0353245862	0.0320177597	0.0288751953	0.0814261548	0.0653305498	0.1773930893	-0.1268677894	0.0145929901	-0.0377908541	-0.0672903182	0.1131444553	-0.0284492801	0.0106999601	0.0118424054	0.0389244925	0.064007182	0.1060499636	-0.0133009676	0.011023609	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0077763522515112	-0.0109082322031498	6.047165433958332e-05	0.0001189895297978	-0.0915161616563864	-0.0738289195460311	0.0054507093613343	0.0083752078443178	-0.1214044432877017	-0.2202324634639864	0.0485023379634161	0.0147390388499967	-0.0001109749758311	0.0006379750463137	4.070121597189677e-07	1.2315445260713232e-08	0.0008540034209814	-0.0003210338295291	7.293218430479343e-07	1.0306271970218345e-07	-5.94526036609522e-05	2.6607358358065456e-05	7.079515187945155e-10	3.5346120820662664e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1695.3705859815796	3.8480719728020176	2874281.4238115246	14.807657907864412	1866.8987123387808	10.660502236270304	113.64630792952416	3485310.8021321977	1763.7445618904676	1.1342335950607776	3110794.879598197	1.286485848164496	1786.7486476837123	1270.3133895373487	1.263821	20.35441	0.33909376949603	0.2795745281733498	-0.1363294314	0.086597994	0.2167594778	0.0052938862	-0.2314517377	-0.1449733329	0.0733819576	0.0269093337	-0.1011504686	0.0434928417	0.0103199302	0.1869271562	0.0678333507	-0.0052974579	0.0214745143	-0.0719931796	-0.0885512716	-0.0873523459	-0.0318631135	-0.0842050559	-0.161989481	-0.0130185455	-0.0142558499	-0.0381489819	-0.1499884581	-0.0268774629	0.033644473	-0.2184062522	-0.0049923759	0.0590039825	0.0500926265	0.0575280132	0.046022892	0.0515284819	0.114196909	0.0290397597	-0.0721074853	0.0190543021	-0.0780271381	-0.0744796916	-0.0881769216	-0.0867020856	0.0960495139	-0.0382355081	-0.1141421438	0.0749280384	0.0642847787	-0.0927816702	-0.0138679083	0.2399037559	0.0209970356	0.1838525366	-0.0275559779	0.1599924526	-0.0198857936	0.0457094454	0.0704396472	-0.0715037814	0.0102386349	-0.0989119691	0.087602007	0.1533493165	-0.0168977812	0.1401889987	0.0750625775	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.0041000321041337	-0.0036763201473775	1.6810263254927016e-05	1.3515329826013723e-05	0.183957652759247	0.2754738144156334	0.0758858224286988	0.0338404180086917	-0.1588157592906611	-0.0374113160029594	0.0013996065650732	0.0252224453990692	6.010514496274532e-05	0.0001710801207938	2.9268407730836708e-08	3.6126284509926284e-09	0.0009779932360385	0.0001239898150571	9.564707697370574e-07	1.5373474237893882e-08	-0.0002150290464112	-0.0001555764427502	2.420402953882113e-08	4.623749080051e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1701.2889667913105	5.918380809730934	2894384.148525845	35.02723140899138	1898.300974828957	31.4022624901761	986.1020895019208	3603546.591036568	1765.9029524630348	2.158390572567214	3118413.2375176637	4.6586498637470255	1790.041838133984	1291.6109927956677	1.119854	18.035751	0.2613954664260223	0.1492654471313604	-0.1649838623	-0.0866805889	0.011053298	0.0712801203	-0.0676152766	-0.0739825647	-0.0416411481	0.1333016287	0.1464060838	-0.0226173125	-0.1123943384	0.1551784438	-0.0665019803	0.0240663708	-0.0698189225	-0.0680655811	0.0537667386	-0.1056060368	0.0169647877	0.0016109363	0.1222681631	-0.0088978195	-0.0477544982	0.1570250824	-0.0002401326	0.0461227586	0.112185842	-0.1146142233	0.1146477387	-0.0496884486	-0.0707902586	-0.0334285512	0.0996541302	-0.0478449702	-0.0083676391	-0.0379773593	0.0617134338	0.1078916642	-0.0058196106	-0.0138009499	-0.0531393835	-0.0597167074	-0.0932110656	-0.0569457322	-0.1095924588	-0.0140522843	0.0614384601	0.1284946861	-0.0065609783	0.1597186689	0.0343764599	0.0591866136	0.0374629325	0.0748265062	-0.090963073	0.0439431542	0.0318512791	0.0920766678	0.1551811299	-0.0597705215	-0.0709012075	0.1435200099	-0.0544482538	0.0784531997	0.0730525667	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.0311702848878923	0.0270702527837586	0.0009715866599923	0.0007327985857765	0.2306854429856031	0.046727790226356	0.0021834863794383	0.0532157736054639	-0.0693499168834108	0.0894658424072503	0.0080041369576389	0.0048094109717359	-0.0016019209292202	-0.0016620260741829	2.7623306712639738e-06	2.566150663473709e-06	0.0011991095678061	0.0002211163317675	1.4378637556041318e-06	4.8892432174359294e-08	-0.0001355398321886	7.94892142226e-05	6.3185351777263944e-09	1.837104610971385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1704.1792473222115	2.890280530901009	2904226.9070037	8.353721547305419	1889.0295516696908	-9.271423159266078	85.95928739817539	3568432.6470813933	1767.6115499816483	1.7085975186134874	3124450.591628525	2.9193054806121665	1791.6113799104314	1292.5797583881476	1.047065	16.863449	0.3407362786552452	0.1960499417129043	0.0221636379	-0.0836958039	0.2028810801	0.0309917801	-0.100218777	0.0177087396	0.0732561608	-0.0647877373	0.0020840705	-0.0011735003	0.0440072344	0.051310323	0.0148918336	0.0726007615	0.0779288246	-0.1340008206	0.059653749	0.0670382948	0.1463249876	0.045049315	0.0777985277	0.008832526	0.0487726789	0.0093595017	0.0334093656	-0.0098198538	-0.03617371	-0.0518321458	0.0483315034	0.1179177144	0.0426896964	-0.0991775221	0.1423299272	0.0249432858	-0.0703540551	-0.1068915583	0.0045164862	-0.0179756723	0.1063612451	0.0116963819	0.0034571008	0.0464440125	-0.0140060985	-0.0244694421	-0.1082044603	-0.0126055314	0.0782635406	-0.0742616172	-0.029436391	0.0858096437	-0.0560049057	0.0342225786	-0.0611105315	0.0033892201	-0.0910675757	-0.0538076358	0.1273680568	-0.0429813634	0.0617903059	-0.022172607	0.0125554669	0.0274008873	-0.0493500403	0.0816552289	0.0095338564	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	0.0218307715678207	-0.0093395133200716	0.0004765825872463	8.722650905579488e-05	0.0521364318817916	-0.1785490111038115	0.031879749366149	0.0027182075293646	-0.0281159215463446	0.0412339953370662	0.0017002423714571	0.0007905050444002	1.177513350561905e-05	0.0016136960627258	2.6040149828568106e-06	1.386537690751524e-10	0.0009969968292338	-0.0002021127385723	9.940026775022507e-07	4.0849559093194906e-08	-0.0005520062087764	-0.0004164663765878	1.7344424282817125e-07	3.047108545276945e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1705.5385439990123	1.3592966768007957	2908861.7250662707	1.8476874555616865	1908.467355942585	19.43780427289425	377.8282349513461	3642247.6486984817	1766.8294912043834	-0.7820587772648651	3121686.45098954	0.6116159310970158	1792.1698590159544	1306.3572196581254	1.053053	16.959888	0.1141450486975217	0.0460053796888518	-0.0820199474	0.0518893871	-0.0315942669	0.090077039	-0.013311992	0.0781778789	-0.0402174992	0.103546826	-0.0828460713	0.0435994976	0.0566607653	-0.0282482601	-0.0029477288	0.0196186344	-0.1159907744	-0.0584671548	-0.0344182625	0.0945747397	-0.1471595202	0.1099925738	-0.0947433686	-0.1102061954	-0.0628488372	0.0456590538	-0.0396036285	-0.0520576438	-0.0565245081	0.0214585241	-0.0227716904	-0.0488319452	-0.0989366988	0.1014436124	0.0367821609	0.0892701751	-0.1406674368	0.1004484233	0.0134771858	0.0673601164	-0.0640125963	-0.1069347459	-0.055997757	0.0473011109	0.0430387604	-0.0982042612	-0.055382073	-0.038282116	0.0332057105	0.0359766634	0.0540753343	0.1071626187	0.1500843171	-0.0706399362	0.0210631867	0.0768802692	-0.0110768979	0.0023482331	0.0349170647	-0.0370482714	-0.1051041314	-0.0100649863	-0.0402686098	-0.028588097	0.1327822049	0.0696098702	0.1162371589	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	0.008733300553942	-0.0130974710138787	7.627053856548363e-05	0.0001715437469593	0.0350152577100999	-0.0171211741716917	0.0002931346050174	0.0012260682725047	-0.061119006652575	-0.0330030851062304	0.001089203626529	0.0037355329741975	-0.0005007606590675	-0.0005125357925731	2.626929386685553e-07	2.507612376697169e-07	0.0013150917577064	0.0003180949284726	1.7294663311873087e-06	1.011843835199886e-07	-0.0003641705617077	0.0001878356470686	3.528223030971721e-08	1.3262019801450174e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1710.342296029231	4.803752030218675	2925270.7695865417	23.07603356783004	1922.4083902031712	13.941034260586092	194.35243625483525	3695654.018723548	1769.0464106412542	2.2169194368707394	3129525.203002705	4.914731789575277	1794.5804569077466	1319.3293479631243	1.006762	16.214354	0.2560677868987626	0.1477368702897229	-0.0505959323	-0.1076105424	-0.0635643383	-0.0712264452	0.0824206673	-0.1009269938	-0.0240981373	-0.1192319731	0.0369959021	-0.0239707961	-0.0053460982	-0.063073821	0.0715372834	-0.0033233383	-0.045365579	-0.0275438793	-0.0314598665	0.0536209812	-0.0313503048	-0.1372369595	-0.1182314391	0.0439342686	-0.0670961688	0.1473463453	0.0505715941	0.0385540611	0.0092506684	0.0340151496	-0.0934586375	0.0131944199	-0.0506288945	-0.036190041	-0.0338984069	0.1090323661	0.0874172331	-0.0346045169	0.0347581979	0.000368206	-0.080377539	-0.0863674598	-0.1420547552	-0.0323614253	0.0285350649	-0.01812042	-0.0789789316	-0.1394312342	0.020997067	0.0889804884	-0.0703952266	0.0529153519	-0.0610620399	-0.0439778696	0.0107640205	0.1499395508	-0.030318655	-0.0212111132	0.0434899845	-0.0249622236	-0.0002542625	-0.0614121119	0.0496018793	0.0038813023	0.0493632045	0.0760416921	-0.0074131964	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	0.0216991071947347	0.0129658066407927	0.0004708512530485	0.0001681121418464	0.1457848586236707	0.1107696009135708	0.0122699044865517	0.0212532250039236	-0.1378780572040341	-0.0767590505514591	0.0058919518415614	0.0190103586583588	0.0001696750036031	0.0006704356626706	4.494839777805666e-07	2.8789606847711995e-08	0.0008989665911334	-0.000416125166573	8.081409319740056e-07	1.73160154255407e-07	-0.0003890763083229	-2.4905746615199982e-05	6.202962144605454e-10	1.5138037369817638e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1709.214606268234	-1.1276897609968728	2921414.5702806744	1.2716841970571842	1911.2289096448549	-11.1794805583163	124.98078555377212	3652795.9450622606	1767.5671540740352	-1.479256567218954	3124293.644161384	2.188199991660404	1793.1633112529807	1325.5509406178894	1.0362	16.688465	0.2503425268793436	0.1319384832641202	0.0140732046	0.1293258624	0.0979792866	-0.0858090777	0.0519461661	-0.0328613767	0.1123166602	0.0209219524	-0.0323324051	-0.0358417732	-0.0464892287	-0.0306790327	0.076562477	-0.0104398045	0.0809323769	-0.0512190963	-0.11370525	-0.0931914097	-0.0207139191	0.0633920849	-0.0806452398	0.066179612	0.1298307101	0.0731126397	-0.0539064771	0.0565302257	0.0344925077	0.0303400095	-0.0294293116	0.0703550925	0.0861514455	0.0941189971	0.0597472251	0.0289469191	0.0698585747	0.1035144734	0.0406187645	-0.0797886817	0.0660298101	-0.016234619	-0.1203622109	-0.0955774513	-0.0012566449	-0.100929161	0.0751173698	-0.0901918969	0.1200680649	-0.1098109976	-0.0781456095	0.0871051781	0.052963857	-0.0470477047	-0.0203499237	0.0170535196	-0.0372073276	0.046142525	0.0189945077	0.0640400338	0.0690483651	-0.1225765827	-0.0394058555	-0.0804047517	0.0635238548	0.1034478062	0.0546818301	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	0.0480329369097773	0.0263338297150426	0.0023071630281786	0.0006934705874608	0.2549153523703893	0.1091304937467186	0.0119094646654025	0.0649818368741197	-0.0866748733123046	0.0512031838917294	0.0026217660406502	0.007512533663704	-9.890059652535848e-05	-0.0002685756001284	7.213285298436165e-08	9.781327993071749e-09	0.0014870410914651	0.0005880745003317	2.211291207705716e-06	3.458316179403786e-07	-0.0008059265983798	-0.0004168502900569	1.737641643205217e-07	6.495176819760355e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1711.7579774818023	2.543371213568207	2930115.3734725905	6.468737130007415	1925.98763550527	14.758725860415096	217.81998902288532	3709428.372119181	1768.67384942586	1.1066953518247828	3128207.1856428897	1.2247746017505798	1794.656487040484	1321.7304341522884	1.133569	18.256639	0.3290213139328483	0.1811064755185444	-0.0334555041	0.0078078061	-0.0775695214	0.1588462697	0.1018133756	0.1208753463	-0.0431279816	0.1111329911	0.0130720616	-0.0965937785	0.0251835488	-0.0239391755	-0.1684103557	0.0655897753	-0.1738634431	0.0066286681	0.0148441517	0.0459364888	-0.1086818006	-0.0201135943	0.0170276795	-0.2035348456	0.0348444672	-0.0616380975	-0.0785124396	0.0819823922	-0.0657697338	0.0781471626	0.1246248689	-0.1371741045	-0.1353556497	0.0416352235	-0.000782798	0.043560861	-0.0564896069	-0.0063461761	-0.0738143507	0.1432456887	0.0286626961	-0.0418317161	0.0077252829	0.0549883287	-0.1124222438	-0.0876519352	0.0167275953	-0.0801339498	-0.1055738522	0.0560163989	0.0079480414	0.1706325434	-0.016177475	-0.135747262	0.1172005395	0.0384778232	-0.0819466204	0.0134301323	-0.0695284271	-0.0185484522	-0.0216770318	0.0254710596	-0.0417662478	-0.0845874824	-0.2181951386	0.0078235587	-0.1075151181	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.0019250566425483	-0.0499579935523256	3.705843077019333e-06	0.0024958011197742	0.1430155363501342	-0.1118998160202551	0.0125215688253669	0.0204534436375165	0.0420535719894559	0.1287284453017605	0.0165710126298083	0.0017685029170723	-0.0003711009855425	-0.0002722003890171	7.40930517810832e-08	1.377159414706148e-07	0.0009906501899645	-0.0004963909015006	9.813877988766997e-07	2.464039270925784e-07	-0.0008058167077274	1.0989065240001213e-07	1.207595548490029e-14	6.49340566452626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
