global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
898.1628321250557	-1.4653981857039753	2.1473918426645024	806696.473010901	1226.9041075475009	2.1113033109500066	4.45760167082846	1505293.6891169297	918.153441195743	0.2979581019865236	0.0887790305394116	843005.7415795847	991.5057320774192	675.3358082056498	0.7868659999999998	13.454556	0.0539643499981691	0.0293839812266867	-0.0806296894	0.0818685816	0.0916751279	0.0681603414	-0.0290385237	-0.2006086493	-0.1452158161	-0.0487982153	-0.0776253946	-0.0036784925	1.44318e-05	0.0833825781	0.0229069611	0.0161156357	-0.0463158032	-0.0738020992	-0.1532853018	-0.058923872	0.0542312954	0.0017461032	0.0160673554	-0.0190396396	-0.1404375255	-0.1431404598	-0.0724733255	0.0073444931	0.0135954493	-0.061337486	0.0883564204	0.0860059765	0.0039816834	-0.0351766187	0.0150946291	0.1923529454	0.055990599	-0.073095614	-0.0211470103	0.0283803724	0.00969829	-0.0663324285	0.0855760015	-0.0474320796	-0.0185547065	-0.0432361906	-0.068734689	0.1240503459	0.0138253814	-0.0389557041	0.055092551	-0.0091727282	-0.069808049	0.2123329658	0.0758586173	-0.0705649246	-0.0335432569	-0.0966010709	-0.0122909196	-0.034668716	0.0511139027	-0.1125290806	-0.0287045049	-0.0517774799	0.0504434936	-0.0545431894	-0.0053122447	-0.0068418353	-0.1289185842	0.0204492814	0.1267601484	0.0	-0.0333611266186295	0.0007945626075525	6.313297373206282e-07	0.0011129647692642	-0.0182287643856255	-0.0033952466122001	0.0003322878510266	1.152769955765692e-05	0.1259766992022832	0.0187272293794364	0.0158701287419025	0.00035070912023	0.0002399648704987	2.991280076789998e-05	5.7583139073457855e-08	8.947756497800776e-10	-0.0002110399555388	-0.0004159866165447	1.730448651443073e-07	4.4537862833818685e-08	-0.0003329746786799	0.000175046810667	1.1087213664198269e-07	3.064138592468854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.4972133632535	0.3343812381978068	0.1118108124586984	807297.2424215319	1221.272792779126	-5.631314768374978	31.71170602051813	1491507.2343825258	918.4597452865428	0.3063040907998129	0.0938221960407	843568.3037118211	992.1657451365254	665.8376254782053	0.955999	16.346537	0.3102137031579914	0.2175183028062773	-0.0399986442	0.0268892368	-0.0268243812	0.0232517926	-0.1359665549	0.0427516917	0.1090516712	-0.0663932382	0.0001687209	0.0394908595	-0.0205360274	0.1361765692	0.0693145329	-0.0030658415	-0.0750327353	0.1085862881	-0.1117893661	-0.1472090336	-0.0025190479	0.0927304952	0.2096771188	-0.0079917996	0.1418544474	-0.0613582614	-0.0054848855	0.0708592524	0.0147280744	-0.0635498044	-0.0500887898	0.1053480689	-0.0558895511	0.0822614471	0.1544027856	0.0561771543	-0.0675762921	-0.0054493642	-0.0677041537	0.0130337279	0.0794521356	0.1381964362	0.0119760351	-0.0500150012	-0.1123547438	-0.0160464994	-0.1673948377	0.0618087607	-0.0226499782	-0.1622938817	-0.0042484309	-0.0483651753	0.0999923495	0.122945569	0.0817756306	-0.0125059875	0.1247836718	-0.0067739372	0.0482117577	0.0705396925	-0.0652855584	0.0089522139	-0.086651718	0.0248796081	0.1351531955	0.0667774705	0.0756215171	-0.0102567923	-0.1280177706	0.0305135671	0.1231894842	0.0	-0.0348050777240018	-0.0014439511053723	2.084994794705887e-06	0.0012113934353738	0.0006934208991822	0.0189221852848077	4.808325434226507e-07	0.0003580490959525	-0.0007280165664553	-0.1267047157687384	5.300081210333643e-07	0.0160540849980368	0.0029789731110929	0.0027390082405941	8.87428079661451e-06	7.502166142042934e-06	-8.609011980054149e-05	0.0001249498357382	1.5612461451017783e-08	7.411508727271585e-09	-0.0007318736223289	-0.0003988989436489	5.356389990608253e-07	1.5912036724428805e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.2360263522917	-1.261187010961862	1.5905926766189162	805032.4869844503	1219.33856082657	-1.93423195255582	3.7412532462878985	1486786.525918611	916.7351399673636	-1.7246053191792043	2.974263506941205	840403.3168509817	990.7487897816272	668.8873364558934	0.8438109999999999	14.428255	0.3476260826257348	0.2265954661780794	-0.0199574355	-0.0601483295	-0.0298675941	-0.0408029242	0.0487683209	-0.030135343	-0.0414763633	-0.1180836735	-0.0525330987	-0.0503198795	-0.0159612907	0.0485583899	-0.0620730433	0.1158195397	0.065130894	-0.0489905272	-0.191030847	-0.0524013687	-0.0464968104	-0.016479179	0.1111984252	-0.0555801879	0.0383353384	-0.1288669067	-0.0494016594	-0.0295241681	-0.038090542	-0.019817646	0.0349272533	0.002034185	0.0902134875	-0.0744773648	0.13784784	0.0762876665	-0.0797690828	-0.1103807161	-0.0504963133	0.0935363777	-0.079637929	-0.0618407378	0.0919313983	0.0066609875	-0.0306225375	-0.0165267482	-0.0622284316	0.1524909044	0.0468719992	-0.1040193511	-0.0403965083	-0.0438912979	-0.00315216	0.1188097179	-0.1623880571	0.1069600364	0.1017949138	-0.0507648423	-0.0183472794	0.0208582881	-0.0029179504	-0.0533002869	-0.0730952731	-0.056271291	0.0562595411	0.0381787402	0.1304945064	-0.0136646012	-0.1267601484	0.0403865531	0.1182463722	0.0	-0.0148551368757949	0.0199499408482069	0.0003980001398469	0.0002206750915986	-0.037269193557222	-0.0379626144564042	0.0013889927884056	0.0014411600963655	0.1361899844253287	0.136918000991784	0.0185477118577712	0.0187465389955861	0.0003239859970694	-0.0026549871140235	1.0496692629705329e-07	7.048956575630833e-06	-8.405394510324626e-05	2.0361746972952237e-06	4.146007397905294e-12	7.065065687419537e-09	-0.0003329863844629	0.0003988872378659	1.1087993223767427e-07	1.5911102853236682e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
899.9657483290351	2.7297219767434626	7.451382070316237	809938.3481654403	1224.3719805374883	5.033419710918224	25.3353139862601	1499086.7467252917	919.708418489082	2.9732785217183846	8.840385167711862	845863.5750396884	993.7544204258684	664.2832229006223	1.071306	18.318167	0.1384479591293264	0.0776093075247237	0.1403470101	-0.0558162676	0.0504842138	0.1153131454	0.0184632736	0.0785636408	0.0018541998	-0.0957955691	0.0350872636	0.0927064198	0.1320714118	0.042532019	-0.0618732906	0.0906319969	0.1570998305	-0.0298069195	-0.040691897	-0.0240054136	-0.0181057204	-0.1607989833	0.1230612621	-0.0365892779	-0.0336198564	0.1679253256	0.0275390981	0.1084213297	0.1114052274	0.0914325411	-0.0190389462	0.0531863971	0.0438354544	-0.1465967082	0.0299014636	-0.0067976874	-0.1516465723	0.0614563618	-0.0391694146	0.0639480809	0.1511461002	-0.1319771646	0.1714881033	0.1307830078	-0.0365224335	-0.0206079424	0.0648272664	0.045662619	-0.0705314968	-0.0014386391	-0.0978974764	-0.0810849532	-0.0068120233	0.1556294832	0.0103790771	-0.1337853821	0.1299596063	0.0388819094	-0.0657831077	0.0535163284	-0.129582245	0.0285778314	0.0876181029	0.038890077	-0.0643542301	0.0038563176	0.07427637	-0.017062887	-0.125149223	0.0500063424	0.1119858834	0.0	-0.0321357799446389	-0.0172806430688439	0.0002986206248727	0.0010327083526502	-0.0006610656441381	0.0366081279130839	4.370077858597211e-07	0.0013401550293007	0.1901019252614446	0.0539119408361158	0.0361387419881078	0.0029064973647168	-0.0002370226419483	-0.0005610086390177	5.617973279615203e-08	3.147306930524921e-07	-0.0001359605409725	-5.190659586925373e-05	2.694294694734029e-09	1.848526870153485e-08	-0.0003330160958016	-2.971133869998904e-08	1.1089972006294043e-07	8.827636473454662e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.0507210730456	-2.915027255989571	8.497383903162088	804699.996177671	1223.0203655946602	-1.3516149428280642	1.8268629536761112	1495778.8146592963	918.7691819053416	-0.9392365837403532	0.8821653602362494	844136.8096190107	993.2927914458926	668.701036789838	0.8211	14.039919	0.1598734393847568	0.0808183066462194	0.0704135468	-0.0732541941	0.0815466323	0.0598067535	0.0558972043	0.0079470667	-0.2130902733	-0.0671645907	0.0180762904	0.0584856589	0.0708252216	0.0319088306	0.0207494306	0.032036053	0.0709653616	-0.0368071861	0.0872038473	-0.0590551322	0.0447739838	-0.071341564	0.0002961437	-0.1962088372	0.0134740868	-0.2044172605	-0.1820822468	0.0843410623	0.0442511738	0.0574549272	-0.0245250843	0.0905324379	0.0178611718	-0.0866196003	-0.0965044026	0.1178670844	0.0278741737	0.0365900293	0.0270687925	0.0131484944	-0.0813714238	-0.0615726681	0.0094067678	0.049813205	-0.0531286527	-0.0643075782	0.0518701497	0.07677936	-0.0340634188	-0.0811927479	-0.0381370155	-0.1256157812	-0.0049776566	0.1351941486	0.0078843341	-0.1183562968	0.0953410061	-0.0753345182	-0.1071026799	0.0160442074	-0.0231166342	-0.0896856399	0.0840284754	-0.0511009031	-0.0497078801	0.03445447	0.0365853376	-0.0204492814	-0.1231894842	0.0593126253	0.1044777656	0.0	-0.0559857375544226	-0.0238499576097837	0.0005688204779884	0.0031344028095126	-0.0329786474893438	-0.0323175818452057	0.0010875911902264	0.0010444260963215	0.1433333397711607	-0.0467685854902839	0.0205444462899549	0.0021873005887619	0.0005039716924962	0.0007409943344445	2.539874668374844e-07	5.490726036788476e-07	-8.417105988622886e-05	5.1789481086271137e-05	2.6821503511852357e-09	7.084767322371125e-09	-0.0006789785690605	-0.0003459624732589	4.610118972434442e-07	1.196900329034151e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.9514308443033	1.900709771257766	3.6126976345547495	808113.6750170203	1221.660087659521	-1.3602779351392655	1.850356060826744	1492453.3697802683	919.8526451568356	1.0834632514939813	1.17389261733791	846128.8888020273	993.44978151227	662.1900999659152	0.918857	15.711446	0.0916241905611556	0.0462733933649242	0.0584376074	0.131396752	0.0299044588	0.0829483354	-0.0457829538	0.0242641817	0.0247432339	-0.0165755033	0.0338629014	0.0949905094	0.1238915849	0.0221279606	0.1053158878	-0.0178718297	-0.0204756823	0.1477899891	-0.0261414198	-0.0264301464	-0.0328103963	-0.0139279462	0.0407841639	0.1081364325	-0.0836267104	-0.0392302636	0.0711618686	0.1246973146	0.086867847	0.0733297853	-0.023294194	0.1173313888	-0.095890429	0.0282318383	0.1198072882	-0.058927612	0.0553939579	0.0279525071	0.0795552413	-0.0320723274	0.0633214553	0.016423724	0.0543581149	0.093913509	-0.0299428844	-0.0289217871	0.0234946016	0.0693168486	-0.0413192983	-0.1040691686	0.1125275559	-0.0509642425	0.0418409793	0.1414581384	-0.0289522249	-0.0900431898	0.0924040302	-0.0475013824	-0.1358676223	0.0993463725	-0.0086217412	0.0830715491	0.0234170698	-0.0632344654	0.0415735749	-0.0399536367	-0.0200555075	-0.0238214243	-0.1208863942	0.0682470576	0.0958056664	0.0	-0.0272210201276408	0.0287647174267818	0.0008274089686426	0.0007409839367894	-0.0222229133294433	0.0107557341599005	0.0004938578768479	0.0001156858173184	0.1685581722641131	0.0252248324929524	0.0284118574370184	0.0006362921742975	0.0005620075772264	5.8035884730200027e-05	3.15852516859888e-07	3.368163916417064e-09	4.940637661698944e-05	0.0001335774365032	1.7842931542771315e-08	2.440990050419801e-09	-0.0003330137606635	0.000345964808397	1.1089816479124689e-07	1.196916486491729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.4211971136518	-2.530233730651503	6.402082731726622	803570.9626346726	1220.1536623760337	-1.5064252834872605	2.269317134729673	1488774.959809648	918.3369223719864	-1.5157227848492312	2.2974155605111086	843342.7029916517	991.5703793969484	666.4486804506132	0.9919150000000002	16.960663	0.4300975437321304	0.302595524355251	0.0796565722	0.1963026454	0.0946644743	-0.0509611913	-0.1378636068	-0.0760374848	-0.12204236	-0.0422844886	-0.0412862423	0.0605188036	-0.0697734856	0.0953742441	0.1170323114	-0.0192987995	0.0691924041	0.1410520774	0.0729458644	0.157529248	0.0732725218	0.0333632253	0.110769756	-0.1328662853	0.0392834268	-0.1761901485	0.1356174243	-0.0301719889	0.0175943796	-0.1376677711	-0.0696684899	0.0918857673	-0.0908261985	-0.0398417297	-0.0004676746	-0.0339344149	0.1662431854	0.0794713104	-0.0578527511	0.0723777878	-0.1846437388	-0.1241566532	0.0101787333	0.0135187108	-0.1769421205	-0.0107649242	0.0292552619	-0.1784060896	-0.0566806589	-0.141106783	0.1509083606	-0.0973932452	0.1124003164	0.0975546823	-0.0611984133	-0.1498898274	0.0506716968	-0.058883921	-0.0191892643	0.092374458	0.1154467548	0.0585293296	0.0794893158	0.0745187582	-0.0408190354	0.0328584921	0.0325179568	-0.0271769657	-0.1182463722	0.0767536265	0.0860662011	0.0	-0.076057596013527	-0.0488365758858862	0.0023850111442579	0.0057847579113568	0.0204794103784422	0.0427023237078855	0.0004194062494486	0.001823488450053	-0.1292955654774061	-0.2978537377415192	0.0167173432521222	0.0887168490865936	0.0002454254345039	-0.0003165821427225	6.02336439014281e-08	1.0022425309076939e-07	-0.0004480407540838	-0.0004974471307007	2.474536478424483e-07	2.0074051731998015e-07	-0.00033294490615	6.885451350003908e-08	1.108523105312323e-07	4.7409440293270616e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.9247029509795	0.5035058373276797	0.2535181282230478	804473.9227637028	1218.8695255020289	-1.2841368740048438	1.649007511178932	1485642.920197541	918.7707407748871	0.4338184029007834	0.1881984066953864	844139.6741040349	993.2842513584854	660.3971828048099	1.053354	18.0112	0.3733678200668419	0.2825519787347993	0.1140618948	0.0246033006	-0.0156409875	-0.0017007309	0.0719871156	0.0827701388	-0.044421505	-0.0088477118	-0.0728550168	0.1052031613	0.05413452	0.0232676025	-0.0028122566	0.0360466764	-0.1318284106	-0.0512029693	0.1276482285	-0.0232382269	0.022078828	0.1313474063	-0.00152245	-0.0490807939	0.0763764787	-0.1677355154	0.105906765	-0.1456303535	0.0835527133	0.0755054393	-0.1041260998	0.0398963047	0.0629288283	0.038627452	0.0396099761	0.0052260051	0.013667367	-0.0915992059	0.0163898391	-0.1049681394	-0.1628699499	-0.0327827882	-0.1490607792	0.1348619513	-0.0693120953	-0.0539036451	0.0634047343	0.0612963211	-0.0126694483	-0.0979810356	0.0218786487	-0.0342566135	0.0098879392	-0.0193639288	-0.1345359482	-0.0195015485	-0.0330503223	0.0441640702	-0.0566946907	0.1162036976	0.0727620475	-0.0137956686	-0.0393386942	0.0353914081	-0.0291998631	-0.0863618545	-0.0083300271	-0.0305135671	-0.1152767764	0.0847790013	0.0753678766	0.0	-0.0480560945342318	0.0280015014792952	0.0007840840850949	0.002309388221883	-0.0135681911876872	-0.0340476015661294	0.0001840958121056	0.0011592391724058	0.1532237449935962	0.2825193104710023	0.0234775160298625	0.0798171607890106	0.000569966657847	0.000324541223343	3.248619910572791e-07	1.0532700564903589e-07	-0.0001965948997333	0.0002514458543504	6.322501767005283e-08	3.8649554601146286e-08	-0.0003329438528353	1.0533147000012927e-09	1.1085160914081388e-07	1.1094718572388133e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.6679591698949	-2.256743781084652	5.092892493464249	800430.7571652246	1220.9902620037783	2.120736501749434	4.4975233098524265	1490817.2199080552	919.422823023371	0.6520822484839073	0.4252112587878282	845338.3274962651	993.4625613826336	653.7586132534541	0.695575	11.893571	0.1074593866736257	0.0614146808666871	0.1589113807	0.0266074859	0.0586235747	0.0364384486	0.1302313245	0.0475357086	-0.0841473925	0.0183640575	-0.0778521227	0.0965750433	0.0561722627	-0.0670692089	0.0717410816	0.0383512823	-0.0021805247	-0.1586244499	0.0362492445	0.1352496818	-0.0338741749	0.0715414009	-0.0142960385	-0.0854576077	0.0454540232	-0.0733004955	0.0897887631	-0.1598856962	0.0946107506	0.057997706	-0.0479775777	-0.0047072213	-0.0206263493	-0.0447302487	-0.050073673	-0.0342626085	0.0515637628	-0.1915522238	0.0092030692	0.0203534694	-0.2215507134	-0.0472728336	-0.1098975366	0.1392419969	-0.0431469285	-0.019628912	0.086316115	0.0310748039	-0.100287189	-0.0413705751	0.0527941243	-0.101304144	0.1478011865	-0.0548114053	-0.0673953138	0.0010291655	0.0198011975	0.0690207885	-0.0378638754	0.0144152865	0.1841218014	-0.0345970641	-0.0002040328	0.011682188	0.0768451985	-0.0541012589	0.0456068375	-0.033828903	-0.1119858834	0.0922728684	0.0638298824	0.0	-0.038751762432696	0.0093043321015357	8.657059585566958e-05	0.0015016990916401	0.0220845742692148	0.035652765456902	0.0004877284206524	0.0012711196847248	0.1877436626973292	0.034519917703733	0.0352476828830085	0.0011916247182724	1.0967366337300247e-05	-0.0005589992915096	1.2028312437654664e-10	3.124802079083463e-07	-0.0001960018298641	5.930698692000109e-07	3.5173186975291805e-13	3.8416717310075606e-08	-0.0003329989196855	-5.5066850200016174e-08	1.1088828051171009e-07	3.0323579909510213e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.6111718767693	-1.0567872931255806	1.1167993829116918	798540.9265029728	1216.9537032784767	-4.036558725301575	16.293806342808274	1480976.3159231988	918.2525152518645	-1.1703077715066	1.3696202800487447	843187.6817663756	993.74956249577	650.6781317260279	0.740577	12.663058	0.1588061934268512	0.1047410986419771	0.1693912831	-0.0262086404	0.1056343263	-0.0311972673	0.0473959958	0.2082807529	-0.0595031198	0.1280063913	-0.013632178	0.0922950417	0.0272044237	0.0213532984	0.0048524756	0.1364648695	-0.0454491317	-0.0576887578	0.0773494295	0.1120680136	-0.1572931357	0.0397713691	0.0807981192	-0.0381831778	0.0710374265	-0.019752315	0.0357555866	-0.1290772459	0.0518074358	0.0983068692	-0.2276014828	0.0002718746	0.0487243375	0.0519891272	0.0434781065	-0.0672010746	-0.0271684604	-0.1163623153	0.0117060025	0.1104959192	-0.0912326973	-0.0360410444	-0.0645340106	0.1402603368	-0.1074032278	-0.0076995538	0.0895267411	0.0085426052	-0.0273949601	-0.0578199507	0.0270038697	-0.0355068418	0.0101504053	-0.1001650143	-0.0979771057	0.0226865312	-0.0703569069	0.0990869411	-0.0625879744	-0.114791813	0.0606111204	-0.0943127028	-0.0442227692	0.0580406623	-0.0318794154	0.0905735215	-0.0509766711	-0.0371206631	-0.1083828658	0.0991882461	0.0515807628	0.0	-0.038305452376079	0.000446310056617	1.991926666374708e-07	0.001467307681736	-0.0335258312684771	-0.0556104055376919	0.0011239813622423	0.0030925172040665	0.0982934104546444	-0.0894502522426848	0.0096615945388051	0.0080013476262799	-7.100199644945984e-05	-8.196936278676009e-05	5.041283499809108e-09	6.718976435667491e-09	-1.198817847480882e-05	0.0001840136513892	3.3861023897619587e-08	1.4371642314386951e-10	-0.0003330004173066	-1.4976210999952631e-09	1.1088927792636975e-07	2.242868959151022e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893.0800160844756	-0.5311557922937027	0.282126475687151	797591.9151294471	1213.6022607007071	-3.3514425777696037	11.232167352086964	1472830.4471778672	917.5191849719376	-0.733330279926804	0.5377732994575247	841841.4547915687	992.1545838308806	654.6207197721362	0.662739	11.332112	0.1606995950668879	0.0781234476205885	0.1086935804	-0.0166132343	0.0442208018	-0.0606228998	0.0569513735	0.1456013988	0.0372743979	0.1660876557	-0.0550609312	0.0471875218	0.0211247466	-0.0067956805	0.0088063174	0.0681859294	-0.17496742	-0.0067653475	0.0324442591	0.1247392112	-0.2451365791	0.131844344	0.0199581901	-0.0308339246	-0.0039614477	0.0350576995	0.122169715	-0.0260979948	0.0158419828	0.0643172911	-0.154198246	-0.0381882728	0.0480139536	0.1371261505	0.0558663968	-0.1011243375	0.0205643048	-0.1706340747	0.1318757892	0.0595319558	-0.0978093652	0.1143750145	-0.0044357309	0.0994408243	-0.064272958	-0.0497894583	0.0817110798	0.0044732785	-0.0286931294	-0.0738139482	0.0712949011	-0.0372426792	0.1070813125	-0.1912228811	-0.0666784891	0.0050422137	-0.1224919974	0.1443549799	-0.0192106384	-0.0355453514	0.0997326286	0.0133526244	-0.0613336318	0.1067510574	0.1016316833	0.1490631864	-0.0202546776	-0.0403865531	-0.1044777656	0.1054817798	0.0387569845	0.0	-0.0592341925820818	-0.0209287402060028	0.0004380121666103	0.0035086895708511	0.0278448474744124	0.0613706787428895	0.0007753355308732	0.0037663602093629	0.134594222475215	0.0363008120205705	0.0181156047237076	0.0013177489533528	6.401194687552769e-05	0.0001350139433249	4.097529342795379e-09	1.8228764892162944e-08	0.0004189981550868	0.0004309863335616	1.8574921971687843e-07	1.7555945396614213e-07	-5.701341224469517e-05	0.0002759870050619	3.250529175783557e-09	7.616882696303988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.0073064466196	1.9272903621440487	3.71444814001334	801038.0785928332	1216.6798171256353	3.077556424928161	9.471353548616609	1480309.7774008694	918.5601230911924	1.040938119254747	1.08355216811761	843752.6997333065	991.6229130508876	652.210675653968	0.8638169999999998	14.770333	0.1881205302722255	0.108151692566779	0.1860231131	0.0193802913	-0.0141245996	0.0428728801	0.0849520361	0.1542904321	0.1745605691	0.1556447189	-0.1358350057	0.1397520906	-0.0838825314	-0.1107316356	-0.0012151017	-0.0513170122	0.0305970533	-0.0557615295	0.0630972538	-0.030701027	-0.0637899657	0.0571025284	-0.0227469674	0.1034512419	0.0719055933	-0.0237365185	-0.0924140861	0.0783462728	0.1627325767	-0.0287441298	-0.0240169958	-0.1346684913	-0.0057549426	-0.0014874845	-0.140330052	-0.0905333999	-0.1196948593	-0.0193531057	0.1725612508	-0.0258575	0.094973296	0.1028674441	0.0059842092	0.1822245557	-0.043059042	-0.0486609823	0.0567139598	0.0278040232	-0.0190318278	0.0571005771	0.0034067569	0.0146512334	-0.0193896563	-0.1522630333	0.0468647375	0.0420542203	-0.0347981164	0.0464647138	-0.1037067047	0.048956867	0.0798998064	0.0333940401	0.01246667	0.0851544861	-0.1536995724	0.0740920755	-0.084479076	-0.0436242971	-0.1002814672	0.1111140131	0.0255014167	0.0	-0.0330632469038505	0.0261709456782313	0.0006849183976929	0.0010931782958249	-0.0366016211804236	-0.064446468654836	0.0013396786730352	0.0041533473220787	0.212350073241609	0.077755850766394	0.0450925536057167	0.0060459723284057	-0.0001879860999255	-0.000251998046801	3.5338773765200075e-08	6.350301559153296e-08	0.0003090084456436	-0.0001099897094432	1.2097736183399571e-08	9.548621947907368e-08	-8.997095945575118e-05	-3.295754721105601e-05	8.094773545388424e-09	1.086199918168986e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.3150679075337	3.3077614609140937	10.94128588230854	806969.9612297169	1222.3217936395442	5.641976513908958	31.831898983500277	1494070.5672061923	920.5501927603004	1.9900696691080384	3.9603772879037775	847412.6573910263	994.4373274699296	656.5663641725139	0.7855999999999999	13.432908	0.1245974022872957	0.0688445253086928	0.1730352475	-0.0259677849	0.0039459829	0.08236013	0.0323108445	0.1023842074	0.0776510401	0.002420613	0.0936013249	0.159176712	0.0624953601	-0.0865987961	0.0021836707	0.0584320362	-0.0099139799	-0.086071025	0.0491963378	0.0462520386	-0.0459294776	0.1392616693	-0.1056761698	0.1461987692	-0.0527219739	0.1007882127	-0.0168850683	-0.044681114	0.1510572206	0.0951531758	-0.0887179653	-0.0264327297	-0.0155565085	-0.0167342045	-0.042256479	-0.1168287224	0.03870428	-0.0486164363	0.0537277198	-0.0476657815	0.0917557304	0.0235796381	-0.0430690438	0.1523066251	-0.0280965114	-0.0119309801	0.0677452405	-0.024694021	-0.0370599336	0.1058592508	0.0158630946	-0.014424798	0.0889069458	-0.1566549795	0.0808219674	0.0322556932	-0.0392449	0.064265275	-0.0550827587	-0.0165870927	-0.0158374416	0.0074112205	-0.0240539289	-0.014428565	-0.0406120944	-0.0323867953	-0.0169443581	-0.0468316386	-0.0958056664	0.1160496357	0.0119617388	0.0	-0.0237950448635473	0.0092682020403031	8.589956905988037e-05	0.0005662041600582	0.0229776457059642	0.0595792668863878	0.0005279722021888	0.0035496890427194	0.2029356670275319	-0.0094144062140771	0.0411828849519093	8.863104436365358e-05	-0.0009309846104381	-0.0007429985105126	8.667323448725807e-07	5.520467866239422e-07	0.0004690311893582	0.0001600227437146	2.5607278505948557e-08	2.199902565907677e-07	-6.628167075239775e-05	2.368928870335343e-05	4.393259877729261e-09	5.611823992708284e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
